M/Z,Intensity
800.0,182.0
800.32,253.0
800.64014,113.0
800.9604,225.0
801.28076,322.0
801.60126,112.0
801.9219,144.0
802.2426,249.0
802.56354,127.0
802.8846,241.0
803.20575,266.0
803.52704,139.0
803.84845,156.0
804.17,275.0
804.49164,146.0
804.8134,116.0
805.1353,247.0
805.4574,199.0
805.7796,81.0
806.1019,226.0
806.4244,251.0
806.74695,90.0
807.06964,221.0
807.39246,249.0
807.7154,96.0
808.03845,178.0
808.3617,307.0
808.68506,95.0
809.00854,184.0
809.33215,330.0
809.6559,119.0
809.97974,160.0
810.3037,305.0
810.6278,152.0
810.9521,173.0
811.2765,281.0
811.601,128.0
811.92566,159.0
812.2504,314.0
812.5753,97.0
812.9003,149.0
813.22546,262.0
813.5508,131.0
813.8762,104.0
814.2018,246.0
814.52747,146.0
814.8533,106.0
815.1792,265.0
815.50525,178.0
815.8314,100.0
816.1578,226.0
816.48425,149.0
816.81085,150.0
817.1376,273.0
817.4644,179.0
817.7914,106.0
818.11847,257.0
818.44574,171.0
818.77313,81.0
819.10065,220.0
819.4283,197.0
819.75604,78.0
820.0839,187.0
820.412,189.0
820.7402,102.0
821.0685,204.0
821.3969,198.0
821.72546,86.0
822.05414,182.0
822.38293,194.0
822.7119,99.0
823.041,298.0
823.37024,220.0
823.6996,87.0
824.02905,243.0
824.35864,240.0
824.6884,214.0
825.0183,2003.0
825.3483,253.0
825.67847,125.0
826.0087,1037.0
826.3391,247.0
826.6696,101.0
827.0003,366.0
827.3311,244.0
827.66205,94.0
827.9931,191.0
828.3243,233.0
828.65564,95.0
828.9871,147.0
829.3187,234.0
829.65045,73.0
829.9823,131.0
830.3143,231.0
830.6464,67.0
830.9787,148.0
831.3111,237.0
831.6436,89.0
831.97626,145.0
832.309,232.0
832.64197,77.0
832.97504,165.0
833.3082,263.0
833.64154,81.0
833.975,137.0
834.3086,271.0
834.64233,92.0
834.9762,172.0
835.3102,224.0
835.6443,103.0
835.9785,143.0
836.3129,234.0
836.64746,104.0
836.9821,165.0
837.3169,250.0
837.6518,94.0
837.9869,172.0
838.3221,264.0
838.6574,90.0
838.99286,528.0
839.3284,238.0
839.6642,102.0
840.00006,331.0
840.33606,264.0
840.6722,136.0
841.0084,472.0
841.34485,225.0
841.6814,117.0
842.01807,306.0
842.35486,294.0
842.6918,115.0
843.0289,235.0
843.3661,226.0
843.7034,81.0
844.0409,156.0
844.37854,188.0
844.7163,140.0
845.0542,479.0
845.3922,254.0
845.73035,108.0
846.06866,322.0
846.4071,205.0
846.74567,117.0
847.08435,261.0
847.42316,175.0
847.76215,99.0
848.10126,225.0
848.4405,173.0
848.77985,71.0
849.1194,215.0
849.45905,193.0
849.7988,87.0
850.13873,179.0
850.47876,159.0
850.819,83.0
851.1593,208.0
851.49976,140.0
851.84033,90.0
852.1811,204.0
852.522,135.0
852.863,113.0
853.2041,222.0
853.5454,125.0
853.88684,84.0
854.2284,214.0
854.57007,120.0
854.9119,350.0
855.2539,243.0
855.596,102.0
855.93823,271.0
856.2806,212.0
856.6231,116.0
856.96576,282.0
857.30853,251.0
857.6514,99.0
857.9945,192.0
858.3377,240.0
858.681,99.0
859.0245,185.0
859.3681,206.0
859.71185,70.0
860.0557,180.0
860.3997,217.0
860.7439,495.0
861.0882,850.0
861.4326,217.0
861.77716,344.0
862.1219,378.0
862.46674,203.0
862.8117,207.0
863.15686,270.0
863.50214,150.0
863.84753,151.0
864.19305,259.0
864.53876,131.0
864.8846,135.0
865.2305,239.0
865.5766,109.0
865.92285,128.0
866.2692,241.0
866.6157,103.0
866.96234,185.0
867.30914,239.0
867.65607,105.0
868.0031,152.0
868.35034,193.0
868.6977,82.0
869.04517,173.0
869.39276,176.0
869.74054,80.0
870.08844,175.0
870.43646,176.0
870.7846,109.0
871.13293,162.0
871.4814,154.0
871.82996,94.0
872.1787,182.0
872.5276,122.0
872.8766,154.0
873.2257,230.0
873.575,87.0
873.92444,140.0
874.274,237.0
874.6237,79.0
874.9736,133.0
875.32355,227.0
875.6737,97.0
876.024,140.0
876.3744,222.0
876.7249,187.0
877.0756,277.0
877.42645,217.0
877.7774,152.0
878.12854,208.0
878.4798,166.0
878.8312,161.0
879.18274,206.0
879.5344,124.0
879.8862,128.0
880.23816,267.0
880.5903,106.0
880.9425,146.0
881.29486,256.0
881.6474,79.0
882.00006,135.0
882.35284,207.0
882.7058,97.0
883.0589,167.0
883.4121,211.0
883.7655,97.0
884.119,165.0
884.47266,189.0
884.8264,106.0
885.18036,202.0
885.5344,122.0
885.8886,103.0
886.243,180.0
886.5975,89.0
886.9521,129.0
887.3069,201.0
887.6618,67.0
888.01685,128.0
888.3721,193.0
888.7274,89.0
889.0829,160.0
889.43854,207.0
889.7943,92.0
890.1502,193.0
890.5063,169.0
890.8625,111.0
891.2188,207.0
891.5753,123.0
891.93195,91.0
892.2887,206.0
892.6456,88.0
893.0027,153.0
893.35986,255.0
893.7172,89.0
894.0747,175.0
894.4323,202.0
894.7901,97.0
895.148,216.0
895.50604,145.0
895.86426,92.0
896.2226,185.0
896.58105,129.0
896.9397,120.0
897.29846,203.0
897.6574,64.0
898.0165,119.0
898.3757,206.0
898.73505,92.0
899.09454,159.0
899.45416,160.0
