M/Z,Intensity
800.0,96.0
800.32,203.0
800.64014,46.0
800.9604,97.0
801.28076,237.0
801.60126,78.0
801.9219,62.0
802.2426,203.0
802.56354,79.0
802.8846,141.0
803.20575,168.0
803.52704,75.0
803.84845,77.0
804.17,181.0
804.49164,107.0
804.8134,63.0
805.1353,161.0
805.4574,138.0
805.7796,45.0
806.1019,143.0
806.4244,168.0
806.74695,63.0
807.06964,119.0
807.39246,178.0
807.7154,61.0
808.03845,114.0
808.3617,162.0
808.68506,52.0
809.00854,96.0
809.33215,216.0
809.6559,63.0
809.97974,82.0
810.3037,210.0
810.6278,56.0
810.9521,91.0
811.2765,166.0
811.601,66.0
811.92566,84.0
812.2504,194.0
812.5753,63.0
812.9003,73.0
813.22546,190.0
813.5508,82.0
813.8762,67.0
814.2018,162.0
814.52747,77.0
814.8533,65.0
815.1792,167.0
815.50525,124.0
815.8314,67.0
816.1578,133.0
816.48425,108.0
816.81085,67.0
817.1376,161.0
817.4644,128.0
817.7914,47.0
818.11847,145.0
818.44574,103.0
818.77313,71.0
819.10065,141.0
819.4283,93.0
819.75604,50.0
820.0839,129.0
820.412,155.0
820.7402,56.0
821.0685,150.0
821.3969,165.0
821.72546,52.0
822.05414,126.0
822.38293,123.0
822.7119,63.0
823.041,180.0
823.37024,160.0
823.6996,59.0
824.02905,146.0
824.35864,193.0
824.6884,110.0
825.0183,936.0
825.3483,180.0
825.67847,68.0
826.0087,429.0
826.3391,159.0
826.6696,55.0
827.0003,171.0
827.3311,160.0
827.66205,59.0
827.9931,96.0
828.3243,158.0
828.65564,58.0
828.9871,100.0
829.3187,166.0
829.65045,50.0
829.9823,63.0
830.3143,184.0
830.6464,70.0
830.9787,101.0
831.3111,165.0
831.6436,54.0
831.97626,74.0
832.309,172.0
832.64197,57.0
832.97504,102.0
833.3082,158.0
833.64154,60.0
833.975,70.0
834.3086,153.0
834.64233,66.0
834.9762,96.0
835.3102,176.0
835.6443,53.0
835.9785,80.0
836.3129,185.0
836.64746,74.0
836.9821,186.0
837.3169,160.0
837.6518,65.0
837.9869,130.0
838.3221,175.0
838.6574,67.0
838.99286,188.0
839.3284,167.0
839.6642,55.0
840.00006,119.0
840.33606,189.0
840.6722,77.0
841.0084,260.0
841.34485,166.0
841.6814,60.0
842.01807,162.0
842.35486,237.0
842.6918,69.0
843.0289,131.0
843.3661,161.0
843.7034,42.0
844.0409,99.0
844.37854,155.0
844.7163,50.0
845.0542,99.0
845.3922,217.0
845.73035,65.0
846.06866,107.0
846.4071,150.0
846.74567,61.0
847.08435,97.0
847.42316,155.0
847.76215,59.0
848.10126,89.0
848.4405,131.0
848.77985,47.0
849.1194,118.0
849.45905,148.0
849.7988,70.0
850.13873,108.0
850.47876,125.0
850.819,46.0
851.1593,124.0
851.49976,96.0
851.84033,63.0
852.1811,134.0
852.522,103.0
852.863,58.0
853.2041,129.0
853.5454,107.0
853.88684,49.0
854.2284,159.0
854.57007,83.0
854.9119,277.0
855.2539,168.0
855.596,58.0
855.93823,178.0
856.2806,179.0
856.6231,75.0
856.96576,160.0
857.30853,190.0
857.6514,59.0
857.9945,114.0
858.3377,182.0
858.681,48.0
859.0245,141.0
859.3681,161.0
859.71185,64.0
860.0557,108.0
860.3997,148.0
860.7439,141.0
861.0882,269.0
861.4326,164.0
861.77716,115.0
862.1219,188.0
862.46674,153.0
862.8117,100.0
863.15686,173.0
863.50214,107.0
863.84753,76.0
864.19305,152.0
864.53876,88.0
864.8846,85.0
865.2305,162.0
865.5766,94.0
865.92285,77.0
866.2692,169.0
866.6157,82.0
866.96234,100.0
867.30914,149.0
867.65607,38.0
