M/Z,Intensity
800.0,151.0
800.32,198.0
800.64014,79.0
800.9604,183.0
801.28076,194.0
801.60126,67.0
801.9219,133.0
802.2426,206.0
802.56354,68.0
802.8846,265.0
803.20575,166.0
803.52704,86.0
803.84845,140.0
804.17,200.0
804.49164,102.0
804.8134,83.0
805.1353,146.0
805.4574,147.0
805.7796,70.0
806.1019,178.0
806.4244,190.0
806.74695,67.0
807.06964,151.0
807.39246,157.0
807.7154,42.0
808.03845,119.0
808.3617,192.0
808.68506,69.0
809.00854,99.0
809.33215,219.0
809.6559,61.0
809.97974,98.0
810.3037,191.0
810.6278,80.0
810.9521,121.0
811.2765,165.0
811.601,73.0
811.92566,116.0
812.2504,163.0
812.5753,92.0
812.9003,117.0
813.22546,149.0
813.5508,71.0
813.8762,85.0
814.2018,162.0
814.52747,80.0
814.8533,99.0
815.1792,166.0
815.50525,112.0
815.8314,84.0
816.1578,171.0
816.48425,101.0
816.81085,122.0
817.1376,194.0
817.4644,117.0
817.7914,90.0
818.11847,166.0
818.44574,119.0
818.77313,88.0
819.10065,163.0
819.4283,106.0
819.75604,53.0
820.0839,155.0
820.412,149.0
820.7402,72.0
821.0685,151.0
821.3969,127.0
821.72546,61.0
822.05414,126.0
822.38293,126.0
822.7119,77.0
823.041,230.0
823.37024,133.0
823.6996,71.0
824.02905,226.0
824.35864,175.0
824.6884,288.0
825.0183,3127.0
825.3483,197.0
825.67847,132.0
826.0087,1434.0
826.3391,186.0
826.6696,87.0
827.0003,452.0
827.3311,164.0
827.66205,71.0
827.9931,160.0
828.3243,144.0
828.65564,59.0
828.9871,104.0
829.3187,183.0
829.65045,51.0
829.9823,97.0
830.3143,178.0
830.6464,53.0
830.9787,121.0
831.3111,141.0
831.6436,60.0
831.97626,103.0
832.309,181.0
832.64197,54.0
832.97504,108.0
833.3082,165.0
833.64154,64.0
833.975,113.0
834.3086,155.0
834.64233,75.0
834.9762,133.0
835.3102,167.0
835.6443,78.0
835.9785,126.0
836.3129,172.0
836.64746,53.0
836.9821,137.0
837.3169,172.0
837.6518,68.0
837.9869,96.0
838.3221,153.0
838.6574,89.0
838.99286,475.0
839.3284,161.0
839.6642,78.0
840.00006,238.0
840.33606,164.0
840.6722,119.0
841.0084,564.0
841.34485,160.0
841.6814,77.0
842.01807,349.0
842.35486,198.0
842.6918,90.0
843.0289,256.0
843.3661,183.0
843.7034,67.0
844.0409,135.0
844.37854,152.0
844.7163,110.0
845.0542,455.0
845.3922,191.0
845.73035,101.0
846.06866,294.0
846.4071,163.0
846.74567,91.0
847.08435,215.0
847.42316,113.0
847.76215,80.0
848.10126,185.0
848.4405,109.0
848.77985,57.0
849.1194,127.0
849.45905,133.0
849.7988,67.0
850.13873,143.0
850.47876,119.0
850.819,80.0
851.1593,160.0
851.49976,103.0
851.84033,61.0
852.1811,155.0
852.522,84.0
852.863,92.0
853.2041,167.0
853.5454,97.0
853.88684,79.0
854.2284,174.0
854.57007,81.0
854.9119,308.0
855.2539,162.0
855.596,79.0
855.93823,191.0
856.2806,164.0
856.6231,61.0
856.96576,199.0
857.30853,172.0
857.6514,79.0
857.9945,153.0
858.3377,145.0
858.681,58.0
859.0245,150.0
859.3681,158.0
859.71185,65.0
860.0557,146.0
860.3997,152.0
860.7439,644.0
861.0882,773.0
861.4326,146.0
861.77716,416.0
862.1219,325.0
862.46674,122.0
862.8117,244.0
863.15686,183.0
863.50214,104.0
863.84753,125.0
864.19305,157.0
864.53876,97.0
864.8846,109.0
865.2305,156.0
865.5766,89.0
865.92285,104.0
866.2692,162.0
866.6157,75.0
866.96234,226.0
867.30914,147.0
867.65607,68.0
868.0031,134.0
868.35034,147.0
868.6977,58.0
869.04517,98.0
869.39276,115.0
869.74054,54.0
870.08844,105.0
870.43646,113.0
870.7846,70.0
871.13293,111.0
871.4814,82.0
871.82996,81.0
872.1787,124.0
872.5276,88.0
872.8766,115.0
873.2257,153.0
873.575,55.0
873.92444,99.0
874.274,190.0
874.6237,70.0
874.9736,119.0
875.32355,155.0
875.6737,60.0
876.024,121.0
876.3744,155.0
876.7249,199.0
877.0756,215.0
877.42645,138.0
877.7774,160.0
878.12854,160.0
878.4798,98.0
878.8312,117.0
879.18274,136.0
879.5344,82.0
879.8862,102.0
880.23816,208.0
880.5903,62.0
880.9425,105.0
881.29486,157.0
881.6474,56.0
882.00006,90.0
882.35284,120.0
882.7058,85.0
883.0589,147.0
883.4121,117.0
883.7655,59.0
884.119,128.0
884.47266,119.0
884.8264,83.0
885.18036,124.0
885.5344,72.0
885.8886,85.0
886.243,127.0
886.5975,62.0
886.9521,83.0
887.3069,142.0
887.6618,54.0
888.01685,90.0
888.3721,132.0
888.7274,80.0
889.0829,99.0
889.43854,144.0
889.7943,70.0
890.1502,120.0
890.5063,128.0
890.8625,65.0
891.2188,160.0
891.5753,72.0
891.93195,83.0
892.2887,193.0
892.6456,60.0
893.0027,100.0
