M/Z,Intensity
800.0,129.0
800.32,184.0
800.64014,75.0
800.9604,406.0
801.28076,300.0
801.60126,84.0
801.9219,226.0
802.2426,206.0
802.56354,81.0
802.8846,304.0
803.20575,253.0
803.52704,100.0
803.84845,151.0
804.17,215.0
804.49164,96.0
804.8134,83.0
805.1353,167.0
805.4574,132.0
805.7796,81.0
806.1019,174.0
806.4244,150.0
806.74695,65.0
807.06964,147.0
807.39246,177.0
807.7154,80.0
808.03845,132.0
808.3617,161.0
808.68506,69.0
809.00854,102.0
809.33215,211.0
809.6559,77.0
809.97974,123.0
810.3037,169.0
810.6278,77.0
810.9521,110.0
811.2765,188.0
811.601,84.0
811.92566,101.0
812.2504,197.0
812.5753,97.0
812.9003,96.0
813.22546,179.0
813.5508,76.0
813.8762,89.0
814.2018,178.0
814.52747,97.0
814.8533,110.0
815.1792,169.0
815.50525,118.0
815.8314,83.0
816.1578,170.0
816.48425,104.0
816.81085,148.0
817.1376,255.0
817.4644,142.0
817.7914,81.0
818.11847,198.0
818.44574,123.0
818.77313,100.0
819.10065,174.0
819.4283,123.0
819.75604,66.0
820.0839,139.0
820.412,144.0
820.7402,85.0
821.0685,154.0
821.3969,152.0
821.72546,80.0
822.05414,147.0
822.38293,148.0
822.7119,111.0
823.041,347.0
823.37024,157.0
823.6996,102.0
824.02905,255.0
824.35864,168.0
824.6884,329.0
825.0183,3941.0
825.3483,233.0
825.67847,168.0
826.0087,1760.0
826.3391,212.0
826.6696,109.0
827.0003,528.0
827.3311,201.0
827.66205,86.0
827.9931,224.0
828.3243,172.0
828.65564,81.0
828.9871,116.0
829.3187,176.0
829.65045,58.0
829.9823,114.0
830.3143,166.0
830.6464,68.0
830.9787,108.0
831.3111,160.0
831.6436,73.0
831.97626,127.0
832.309,174.0
832.64197,70.0
832.97504,99.0
833.3082,200.0
833.64154,70.0
833.975,119.0
834.3086,158.0
834.64233,88.0
834.9762,126.0
835.3102,170.0
835.6443,78.0
835.9785,155.0
836.3129,149.0
836.64746,85.0
836.9821,156.0
837.3169,164.0
837.6518,65.0
837.9869,107.0
838.3221,158.0
838.6574,95.0
838.99286,740.0
839.3284,195.0
839.6642,86.0
840.00006,411.0
840.33606,181.0
840.6722,154.0
841.0084,815.0
841.34485,186.0
841.6814,107.0
842.01807,394.0
842.35486,190.0
842.6918,85.0
843.0289,311.0
843.3661,157.0
843.7034,96.0
844.0409,198.0
844.37854,157.0
844.7163,319.0
845.0542,1161.0
845.3922,243.0
845.73035,204.0
846.06866,689.0
846.4071,215.0
846.74567,169.0
847.08435,427.0
847.42316,156.0
847.76215,109.0
848.10126,256.0
848.4405,130.0
848.77985,93.0
849.1194,171.0
849.45905,146.0
849.7988,96.0
850.13873,139.0
850.47876,138.0
850.819,77.0
851.1593,139.0
851.49976,117.0
851.84033,77.0
852.1811,168.0
852.522,116.0
852.863,94.0
853.2041,207.0
853.5454,99.0
853.88684,111.0
854.2284,153.0
854.57007,109.0
854.9119,340.0
855.2539,204.0
855.596,86.0
855.93823,191.0
856.2806,171.0
856.6231,119.0
856.96576,198.0
857.30853,188.0
857.6514,89.0
857.9945,174.0
