M/Z,Intensity
800.0,139.0
800.32,172.0
800.64014,61.0
800.9604,168.0
801.28076,420.0
801.60126,86.0
801.9219,119.0
802.2426,259.0
802.56354,113.0
802.8846,480.0
803.20575,282.0
803.52704,89.0
803.84845,212.0
804.17,238.0
804.49164,92.0
804.8134,104.0
805.1353,193.0
805.4574,107.0
805.7796,66.0
806.1019,180.0
806.4244,126.0
806.74695,56.0
807.06964,188.0
807.39246,122.0
807.7154,52.0
808.03845,113.0
808.3617,109.0
808.68506,37.0
809.00854,153.0
809.33215,203.0
809.6559,53.0
809.97974,111.0
810.3037,196.0
810.6278,60.0
810.9521,157.0
811.2765,181.0
811.601,57.0
811.92566,107.0
812.2504,184.0
812.5753,58.0
812.9003,124.0
813.22546,180.0
813.5508,67.0
813.8762,91.0
814.2018,172.0
814.52747,75.0
814.8533,77.0
815.1792,189.0
815.50525,100.0
815.8314,81.0
816.1578,166.0
816.48425,75.0
816.81085,244.0
817.1376,386.0
817.4644,126.0
817.7914,128.0
818.11847,287.0
818.44574,115.0
818.77313,108.0
819.10065,228.0
819.4283,127.0
819.75604,74.0
820.0839,159.0
820.412,123.0
820.7402,78.0
821.0685,172.0
821.3969,157.0
821.72546,58.0
822.05414,131.0
822.38293,126.0
822.7119,75.0
823.041,268.0
823.37024,171.0
823.6996,63.0
824.02905,197.0
824.35864,163.0
824.6884,253.0
825.0183,3002.0
825.3483,262.0
825.67847,153.0
826.0087,1403.0
826.3391,182.0
826.6696,80.0
827.0003,492.0
827.3311,188.0
827.66205,73.0
827.9931,205.0
828.3243,139.0
828.65564,54.0
828.9871,112.0
829.3187,181.0
829.65045,64.0
829.9823,105.0
830.3143,180.0
830.6464,57.0
830.9787,124.0
831.3111,172.0
831.6436,47.0
831.97626,120.0
832.309,152.0
832.64197,65.0
832.97504,214.0
833.3082,151.0
833.64154,62.0
833.975,158.0
834.3086,165.0
834.64233,55.0
834.9762,121.0
835.3102,142.0
835.6443,53.0
835.9785,120.0
836.3129,174.0
836.64746,63.0
836.9821,283.0
837.3169,143.0
837.6518,61.0
837.9869,188.0
838.3221,134.0
838.6574,84.0
838.99286,673.0
839.3284,186.0
839.6642,79.0
840.00006,378.0
840.33606,190.0
840.6722,122.0
841.0084,666.0
841.34485,166.0
841.6814,89.0
842.01807,315.0
842.35486,166.0
842.6918,72.0
843.0289,219.0
843.3661,145.0
843.7034,58.0
844.0409,154.0
844.37854,160.0
844.7163,63.0
845.0542,274.0
845.3922,286.0
845.73035,84.0
846.06866,188.0
846.4071,208.0
846.74567,67.0
847.08435,169.0
847.42316,152.0
847.76215,53.0
848.10126,156.0
848.4405,113.0
848.77985,67.0
849.1194,155.0
849.45905,100.0
849.7988,74.0
850.13873,137.0
850.47876,104.0
850.819,84.0
851.1593,135.0
851.49976,92.0
851.84033,86.0
852.1811,136.0
852.522,83.0
852.863,97.0
853.2041,150.0
853.5454,76.0
853.88684,89.0
854.2284,115.0
854.57007,78.0
854.9119,637.0
855.2539,181.0
855.596,78.0
855.93823,355.0
856.2806,167.0
856.6231,59.0
856.96576,278.0
857.30853,163.0
857.6514,41.0
857.9945,161.0
858.3377,180.0
858.681,75.0
859.0245,191.0
859.3681,158.0
859.71185,59.0
860.0557,167.0
860.3997,117.0
860.7439,409.0
861.0882,700.0
861.4326,183.0
861.77716,291.0
862.1219,292.0
862.46674,123.0
862.8117,223.0
863.15686,200.0
863.50214,127.0
863.84753,140.0
864.19305,165.0
864.53876,78.0
864.8846,106.0
865.2305,160.0
865.5766,78.0
865.92285,90.0
866.2692,147.0
866.6157,58.0
866.96234,152.0
867.30914,146.0
867.65607,45.0
868.0031,105.0
868.35034,112.0
868.6977,59.0
869.04517,102.0
869.39276,104.0
869.74054,57.0
870.08844,104.0
870.43646,93.0
870.7846,87.0
871.13293,123.0
871.4814,87.0
871.82996,62.0
872.1787,120.0
872.5276,71.0
872.8766,135.0
873.2257,170.0
873.575,76.0
873.92444,90.0
874.274,194.0
874.6237,61.0
874.9736,106.0
875.32355,166.0
875.6737,65.0
876.024,113.0
876.3744,195.0
876.7249,176.0
877.0756,288.0
877.42645,205.0
877.7774,120.0
878.12854,158.0
878.4798,114.0
878.8312,145.0
879.18274,169.0
879.5344,75.0
879.8862,76.0
880.23816,181.0
880.5903,73.0
880.9425,118.0
881.29486,135.0
881.6474,57.0
882.00006,107.0
882.35284,155.0
882.7058,56.0
883.0589,142.0
883.4121,131.0
883.7655,56.0
884.119,121.0
884.47266,129.0
884.8264,61.0
885.18036,129.0
885.5344,103.0
885.8886,55.0
886.243,164.0
886.5975,71.0
886.9521,71.0
887.3069,140.0
887.6618,61.0
888.01685,81.0
888.3721,129.0
888.7274,61.0
889.0829,126.0
889.43854,275.0
889.7943,62.0
890.1502,135.0
890.5063,160.0
890.8625,72.0
891.2188,136.0
891.5753,111.0
891.93195,87.0
892.2887,178.0
892.6456,78.0
893.0027,121.0
893.35986,164.0
893.7172,60.0
894.0747,120.0
894.4323,154.0
894.7901,95.0
895.148,141.0
895.50604,105.0
895.86426,111.0
896.2226,146.0
896.58105,51.0
896.9397,88.0
897.29846,129.0
897.6574,45.0
898.0165,136.0
898.3757,129.0
898.73505,61.0
899.09454,117.0
899.45416,108.0
899.81396,79.0
900.1739,137.0
900.53394,77.0
900.89417,74.0
901.2545,167.0
901.615,49.0
901.97565,88.0
902.3364,143.0
902.6974,57.0
903.0585,106.0
903.4197,194.0
903.78107,100.0
904.1426,184.0
904.5042,185.0
904.866,109.0
905.22797,173.0
905.5901,106.0
905.95233,92.0
906.3147,177.0
906.67725,52.0
907.0399,88.0
907.4027,141.0
907.7657,45.0
908.1288,125.0
908.49207,120.0
908.85547,56.0
909.219,137.0
909.5827,78.0
909.94653,79.0
910.3105,123.0
910.6746,55.0
911.0389,91.0
911.4033,117.0
911.7679,46.0
912.13257,97.0
912.49744,84.0
912.8624,63.0
913.2276,106.0
913.5929,73.0
913.9583,78.0
914.3239,135.0
914.68964,62.0
915.05554,92.0
915.4216,118.0
915.7877,63.0
916.15405,111.0
916.5205,97.0
916.88715,71.0
917.2539,173.0
917.6208,53.0
917.98785,92.0
918.35504,165.0
918.7224,53.0
919.0899,107.0
919.4575,124.0
919.8253,57.0
920.19324,200.0
920.56134,65.0
920.92957,83.0
921.2979,205.0
921.66644,57.0
