M/Z,Intensity
800.0,160.0
800.32,126.0
800.64014,39.0
800.9604,233.0
801.28076,232.0
801.60126,59.0
801.9219,134.0
802.2426,152.0
802.56354,86.0
802.8846,502.0
803.20575,260.0
803.52704,56.0
803.84845,222.0
804.17,232.0
804.49164,76.0
804.8134,65.0
805.1353,187.0
805.4574,98.0
805.7796,64.0
806.1019,131.0
806.4244,77.0
806.74695,32.0
807.06964,134.0
807.39246,102.0
807.7154,46.0
808.03845,113.0
808.3617,97.0
808.68506,42.0
809.00854,106.0
809.33215,150.0
809.6559,36.0
809.97974,112.0
810.3037,137.0
810.6278,50.0
810.9521,139.0
811.2765,122.0
811.601,47.0
811.92566,117.0
812.2504,167.0
812.5753,56.0
812.9003,101.0
813.22546,143.0
813.5508,52.0
813.8762,76.0
814.2018,148.0
814.52747,51.0
814.8533,116.0
815.1792,169.0
815.50525,73.0
815.8314,66.0
816.1578,147.0
816.48425,83.0
816.81085,225.0
817.1376,307.0
817.4644,107.0
817.7914,99.0
818.11847,227.0
818.44574,87.0
818.77313,107.0
819.10065,211.0
819.4283,91.0
819.75604,65.0
820.0839,161.0
820.412,88.0
820.7402,77.0
821.0685,158.0
821.3969,111.0
821.72546,60.0
822.05414,116.0
822.38293,87.0
822.7119,82.0
823.041,311.0
823.37024,116.0
823.6996,72.0
824.02905,266.0
824.35864,139.0
824.6884,430.0
825.0183,6005.0
825.3483,296.0
825.67847,240.0
826.0087,2625.0
826.3391,187.0
826.6696,102.0
827.0003,840.0
827.3311,153.0
827.66205,70.0
827.9931,276.0
828.3243,136.0
828.65564,55.0
828.9871,130.0
829.3187,147.0
829.65045,53.0
829.9823,95.0
830.3143,136.0
830.6464,63.0
830.9787,133.0
831.3111,130.0
831.6436,43.0
831.97626,115.0
832.309,108.0
832.64197,49.0
832.97504,139.0
833.3082,134.0
833.64154,48.0
833.975,104.0
834.3086,127.0
834.64233,59.0
834.9762,149.0
835.3102,116.0
835.6443,47.0
835.9785,120.0
836.3129,129.0
836.64746,56.0
836.9821,244.0
837.3169,137.0
837.6518,42.0
837.9869,165.0
838.3221,128.0
838.6574,81.0
838.99286,767.0
839.3284,133.0
839.6642,77.0
840.00006,425.0
840.33606,152.0
840.6722,163.0
841.0084,1133.0
841.34485,140.0
841.6814,95.0
842.01807,578.0
842.35486,134.0
842.6918,96.0
843.0289,353.0
843.3661,142.0
843.7034,58.0
844.0409,152.0
844.37854,98.0
844.7163,163.0
845.0542,540.0
845.3922,167.0
845.73035,88.0
846.06866,328.0
846.4071,114.0
846.74567,110.0
847.08435,245.0
847.42316,91.0
847.76215,64.0
848.10126,173.0
848.4405,88.0
848.77985,77.0
849.1194,121.0
849.45905,80.0
849.7988,56.0
850.13873,126.0
850.47876,84.0
850.819,67.0
851.1593,123.0
851.49976,87.0
851.84033,61.0
852.1811,130.0
852.522,72.0
852.863,83.0
853.2041,136.0
853.5454,66.0
853.88684,77.0
854.2284,115.0
854.57007,96.0
854.9119,595.0
855.2539,138.0
855.596,78.0
855.93823,304.0
856.2806,133.0
856.6231,70.0
856.96576,269.0
857.30853,130.0
857.6514,68.0
857.9945,138.0
858.3377,120.0
858.681,64.0
859.0245,219.0
859.3681,118.0
859.71185,49.0
860.0557,149.0
860.3997,118.0
860.7439,886.0
861.0882,1317.0
861.4326,154.0
861.77716,544.0
862.1219,495.0
862.46674,108.0
862.8117,379.0
863.15686,208.0
863.50214,93.0
863.84753,160.0
864.19305,148.0
864.53876,65.0
864.8846,163.0
865.2305,134.0
865.5766,72.0
865.92285,114.0
866.2692,108.0
866.6157,67.0
866.96234,347.0
867.30914,114.0
867.65607,62.0
868.0031,170.0
868.35034,105.0
868.6977,63.0
869.04517,123.0
869.39276,98.0
869.74054,47.0
870.08844,117.0
870.43646,105.0
870.7846,93.0
871.13293,117.0
871.4814,84.0
871.82996,66.0
872.1787,115.0
872.5276,69.0
872.8766,114.0
873.2257,147.0
873.575,67.0
873.92444,96.0
874.274,146.0
874.6237,69.0
874.9736,113.0
875.32355,118.0
875.6737,51.0
876.024,110.0
876.3744,138.0
876.7249,200.0
877.0756,357.0
877.42645,134.0
877.7774,192.0
878.12854,175.0
878.4798,82.0
878.8312,173.0
879.18274,138.0
879.5344,64.0
879.8862,114.0
880.23816,151.0
880.5903,48.0
880.9425,123.0
881.29486,99.0
881.6474,64.0
882.00006,117.0
882.35284,101.0
882.7058,99.0
883.0589,156.0
883.4121,110.0
883.7655,79.0
884.119,126.0
884.47266,91.0
884.8264,87.0
885.18036,115.0
885.5344,87.0
885.8886,71.0
886.243,112.0
886.5975,44.0
886.9521,112.0
887.3069,118.0
887.6618,49.0
888.01685,110.0
888.3721,96.0
888.7274,51.0
889.0829,127.0
889.43854,129.0
889.7943,67.0
890.1502,114.0
890.5063,133.0
890.8625,58.0
891.2188,114.0
891.5753,78.0
891.93195,63.0
892.2887,109.0
892.6456,61.0
893.0027,107.0
893.35986,140.0
893.7172,41.0
894.0747,103.0
894.4323,77.0
894.7901,65.0
895.148,129.0
895.50604,77.0
895.86426,72.0
896.2226,113.0
896.58105,47.0
896.9397,99.0
897.29846,115.0
897.6574,40.0
898.0165,102.0
898.3757,104.0
898.73505,71.0
899.09454,129.0
899.45416,99.0
899.81396,79.0
900.1739,127.0
900.53394,68.0
900.89417,74.0
901.2545,127.0
901.615,46.0
901.97565,84.0
902.3364,98.0
902.6974,52.0
903.0585,109.0
903.4197,109.0
903.78107,65.0
904.1426,126.0
904.5042,97.0
904.866,95.0
905.22797,127.0
905.5901,63.0
905.95233,79.0
906.3147,147.0
906.67725,53.0
907.0399,95.0
907.4027,128.0
907.7657,36.0
908.1288,119.0
908.49207,84.0
908.85547,48.0
909.219,99.0
909.5827,63.0
909.94653,70.0
910.3105,99.0
910.6746,54.0
911.0389,111.0
911.4033,108.0
911.7679,47.0
912.13257,102.0
912.49744,67.0
912.8624,48.0
913.2276,122.0
913.5929,65.0
913.9583,83.0
914.3239,121.0
914.68964,41.0
915.05554,92.0
915.4216,101.0
915.7877,62.0
916.15405,121.0
916.5205,73.0
916.88715,59.0
917.2539,170.0
917.6208,47.0
917.98785,71.0
918.35504,134.0
918.7224,41.0
919.0899,93.0
919.4575,99.0
919.8253,60.0
920.19324,177.0
920.56134,47.0
920.92957,77.0
921.2979,139.0
921.66644,46.0
922.0351,118.0
922.40393,97.0
922.7729,55.0
923.14197,120.0
923.5112,75.0
923.8806,66.0
924.2502,105.0
924.6199,62.0
924.98975,77.0
925.35974,100.0
925.72986,44.0
926.10016,114.0
926.4706,81.0
926.8412,71.0
927.2119,116.0
927.5828,39.0
