M/Z,Intensity
800.0,283.0
800.32,478.0
800.64014,282.0
800.9604,601.0
801.28076,638.0
801.60126,297.0
801.9219,318.0
802.2426,490.0
802.56354,352.0
802.8846,353.0
803.20575,590.0
803.52704,333.0
803.84845,223.0
804.17,480.0
804.49164,389.0
804.8134,203.0
805.1353,474.0
805.4574,398.0
805.7796,129.0
806.1019,423.0
806.4244,685.0
806.74695,180.0
807.06964,366.0
807.39246,603.0
807.7154,210.0
808.03845,269.0
808.3617,878.0
808.68506,419.0
809.00854,260.0
809.33215,569.0
809.6559,413.0
809.97974,231.0
810.3037,533.0
810.6278,383.0
810.9521,277.0
811.2765,457.0
811.601,288.0
811.92566,231.0
812.2504,474.0
812.5753,307.0
812.9003,248.0
813.22546,454.0
813.5508,291.0
813.8762,176.0
814.2018,400.0
814.52747,342.0
814.8533,198.0
815.1792,416.0
815.50525,387.0
815.8314,178.0
816.1578,366.0
816.48425,359.0
816.81085,261.0
817.1376,732.0
817.4644,395.0
817.7914,185.0
818.11847,498.0
818.44574,423.0
818.77313,167.0
819.10065,451.0
819.4283,375.0
819.75604,168.0
820.0839,356.0
820.412,403.0
820.7402,190.0
821.0685,370.0
821.3969,399.0
821.72546,173.0
822.05414,344.0
822.38293,440.0
822.7119,204.0
823.041,901.0
823.37024,432.0
823.6996,198.0
824.02905,615.0
824.35864,484.0
824.6884,311.0
825.0183,5011.0
825.3483,568.0
825.67847,230.0
826.0087,2299.0
826.3391,494.0
826.6696,236.0
827.0003,846.0
827.3311,504.0
827.66205,171.0
827.9931,331.0
828.3243,478.0
828.65564,252.0
828.9871,256.0
829.3187,467.0
829.65045,215.0
829.9823,209.0
830.3143,464.0
830.6464,207.0
830.9787,229.0
831.3111,450.0
831.6436,201.0
831.97626,229.0
832.309,403.0
832.64197,229.0
832.97504,323.0
833.3082,394.0
833.64154,193.0
833.975,250.0
834.3086,459.0
834.64233,333.0
834.9762,260.0
835.3102,425.0
835.6443,271.0
835.9785,293.0
836.3129,480.0
836.64746,241.0
836.9821,328.0
837.3169,462.0
837.6518,234.0
837.9869,237.0
838.3221,385.0
838.6574,271.0
838.99286,2082.0
839.3284,539.0
839.6642,208.0
840.00006,1100.0
840.33606,466.0
840.6722,247.0
841.0084,2110.0
841.34485,485.0
841.6814,237.0
842.01807,977.0
842.35486,495.0
842.6918,230.0
843.0289,656.0
843.3661,396.0
843.7034,183.0
844.0409,399.0
844.37854,416.0
844.7163,311.0
845.0542,2600.0
845.3922,609.0
845.73035,277.0
846.06866,1408.0
846.4071,481.0
846.74567,223.0
847.08435,879.0
847.42316,368.0
847.76215,190.0
848.10126,522.0
848.4405,329.0
848.77985,192.0
849.1194,373.0
849.45905,341.0
849.7988,166.0
850.13873,360.0
850.47876,370.0
850.819,152.0
