M/Z,Intensity
800.0,98.0
800.32,178.0
800.64014,65.0
800.9604,143.0
801.28076,239.0
801.60126,96.0
801.9219,89.0
802.2426,171.0
802.56354,83.0
802.8846,127.0
803.20575,186.0
803.52704,82.0
803.84845,66.0
804.17,164.0
804.49164,127.0
804.8134,60.0
805.1353,129.0
805.4574,148.0
805.7796,69.0
806.1019,113.0
806.4244,230.0
806.74695,61.0
807.06964,107.0
807.39246,207.0
807.7154,70.0
808.03845,89.0
808.3617,194.0
808.68506,59.0
809.00854,103.0
809.33215,194.0
809.6559,69.0
809.97974,85.0
810.3037,186.0
810.6278,91.0
810.9521,99.0
811.2765,187.0
811.601,73.0
811.92566,80.0
812.2504,151.0
812.5753,87.0
812.9003,90.0
813.22546,158.0
813.5508,93.0
813.8762,74.0
814.2018,169.0
814.52747,89.0
814.8533,66.0
815.1792,178.0
815.50525,126.0
815.8314,51.0
816.1578,145.0
816.48425,116.0
816.81085,102.0
817.1376,165.0
817.4644,128.0
817.7914,65.0
818.11847,131.0
818.44574,116.0
818.77313,61.0
819.10065,123.0
819.4283,129.0
819.75604,61.0
820.0839,104.0
820.412,136.0
820.7402,63.0
821.0685,119.0
821.3969,151.0
821.72546,65.0
822.05414,95.0
822.38293,149.0
822.7119,71.0
823.041,187.0
823.37024,149.0
823.6996,67.0
824.02905,134.0
824.35864,159.0
824.6884,107.0
825.0183,1230.0
825.3483,189.0
825.67847,82.0
826.0087,570.0
826.3391,160.0
826.6696,59.0
827.0003,243.0
827.3311,167.0
827.66205,65.0
827.9931,102.0
828.3243,167.0
828.65564,60.0
828.9871,102.0
829.3187,163.0
829.65045,61.0
829.9823,85.0
830.3143,175.0
830.6464,77.0
830.9787,86.0
831.3111,147.0
831.6436,60.0
831.97626,83.0
832.309,157.0
832.64197,71.0
832.97504,94.0
833.3082,147.0
833.64154,55.0
833.975,80.0
834.3086,159.0
834.64233,71.0
834.9762,90.0
835.3102,187.0
835.6443,78.0
835.9785,89.0
836.3129,183.0
836.64746,63.0
836.9821,84.0
837.3169,171.0
837.6518,59.0
837.9869,97.0
838.3221,168.0
838.6574,72.0
838.99286,334.0
839.3284,152.0
839.6642,62.0
840.00006,213.0
840.33606,163.0
840.6722,80.0
841.0084,310.0
841.34485,167.0
841.6814,85.0
842.01807,190.0
842.35486,190.0
842.6918,63.0
843.0289,141.0
843.3661,160.0
843.7034,78.0
844.0409,98.0
844.37854,153.0
844.7163,98.0
845.0542,403.0
845.3922,219.0
845.73035,99.0
846.06866,255.0
846.4071,162.0
846.74567,70.0
847.08435,207.0
847.42316,130.0
847.76215,61.0
848.10126,127.0
848.4405,109.0
848.77985,73.0
849.1194,116.0
849.45905,139.0
849.7988,79.0
850.13873,128.0
850.47876,112.0
850.819,51.0
851.1593,117.0
851.49976,104.0
851.84033,57.0
852.1811,148.0
852.522,90.0
852.863,60.0
853.2041,151.0
853.5454,90.0
853.88684,65.0
854.2284,137.0
854.57007,73.0
854.9119,253.0
855.2539,176.0
855.596,79.0
855.93823,163.0
856.2806,160.0
856.6231,73.0
856.96576,124.0
857.30853,173.0
857.6514,46.0
857.9945,97.0
858.3377,166.0
858.681,75.0
859.0245,121.0
859.3681,175.0
859.71185,71.0
860.0557,111.0
860.3997,140.0
860.7439,435.0
861.0882,876.0
861.4326,146.0
861.77716,290.0
862.1219,345.0
862.46674,165.0
862.8117,180.0
863.15686,178.0
863.50214,125.0
863.84753,115.0
864.19305,134.0
864.53876,97.0
864.8846,105.0
865.2305,141.0
865.5766,85.0
865.92285,56.0
866.2692,185.0
866.6157,55.0
866.96234,179.0
867.30914,150.0
867.65607,65.0
868.0031,118.0
868.35034,133.0
868.6977,59.0
869.04517,101.0
869.39276,116.0
869.74054,58.0
870.08844,92.0
870.43646,130.0
870.7846,72.0
871.13293,125.0
871.4814,99.0
871.82996,60.0
872.1787,132.0
872.5276,85.0
872.8766,92.0
873.2257,171.0
873.575,94.0
873.92444,80.0
874.274,142.0
874.6237,47.0
874.9736,99.0
875.32355,166.0
875.6737,57.0
876.024,101.0
876.3744,171.0
876.7249,131.0
877.0756,229.0
877.42645,157.0
877.7774,128.0
878.12854,139.0
878.4798,128.0
878.8312,104.0
879.18274,117.0
879.5344,87.0
879.8862,85.0
880.23816,178.0
880.5903,79.0
880.9425,82.0
881.29486,153.0
881.6474,57.0
882.00006,97.0
882.35284,152.0
882.7058,67.0
883.0589,103.0
883.4121,136.0
883.7655,62.0
884.119,113.0
884.47266,107.0
884.8264,63.0
885.18036,119.0
885.5344,88.0
885.8886,62.0
886.243,126.0
886.5975,69.0
886.9521,88.0
887.3069,137.0
887.6618,55.0
888.01685,61.0
888.3721,124.0
888.7274,62.0
889.0829,81.0
889.43854,198.0
889.7943,55.0
890.1502,92.0
890.5063,132.0
890.8625,61.0
891.2188,125.0
891.5753,88.0
891.93195,48.0
892.2887,172.0
892.6456,73.0
893.0027,92.0
893.35986,167.0
893.7172,57.0
894.0747,98.0
894.4323,138.0
894.7901,63.0
895.148,106.0
895.50604,101.0
895.86426,85.0
896.2226,132.0
896.58105,67.0
896.9397,60.0
897.29846,133.0
897.6574,63.0
