M/Z,Intensity
800.0,281.0
800.32,375.0
800.64014,219.0
800.9604,411.0
801.28076,675.0
801.60126,280.0
801.9219,278.0
802.2426,518.0
802.56354,381.0
802.8846,425.0
803.20575,466.0
803.52704,286.0
803.84845,195.0
804.17,514.0
804.49164,446.0
804.8134,164.0
805.1353,488.0
805.4574,384.0
805.7796,132.0
806.1019,406.0
806.4244,894.0
806.74695,183.0
807.06964,319.0
807.39246,608.0
807.7154,172.0
808.03845,262.0
808.3617,1196.0
808.68506,363.0
809.00854,263.0
809.33215,631.0
809.6559,394.0
809.97974,217.0
810.3037,485.0
810.6278,468.0
810.9521,257.0
811.2765,409.0
811.601,321.0
811.92566,227.0
812.2504,379.0
812.5753,305.0
812.9003,204.0
813.22546,375.0
813.5508,240.0
813.8762,168.0
814.2018,359.0
814.52747,301.0
814.8533,172.0
815.1792,349.0
815.50525,333.0
815.8314,150.0
816.1578,373.0
816.48425,304.0
816.81085,231.0
817.1376,532.0
817.4644,299.0
817.7914,155.0
818.11847,392.0
818.44574,280.0
818.77313,158.0
819.10065,350.0
819.4283,320.0
819.75604,162.0
820.0839,310.0
820.412,363.0
820.7402,141.0
821.0685,311.0
821.3969,335.0
821.72546,156.0
822.05414,284.0
822.38293,328.0
822.7119,152.0
823.041,755.0
823.37024,288.0
823.6996,152.0
824.02905,541.0
824.35864,428.0
824.6884,365.0
825.0183,5244.0
825.3483,510.0
825.67847,192.0
826.0087,2405.0
826.3391,450.0
826.6696,195.0
827.0003,851.0
827.3311,372.0
827.66205,171.0
827.9931,329.0
828.3243,438.0
828.65564,219.0
828.9871,254.0
829.3187,409.0
829.65045,195.0
829.9823,208.0
830.3143,376.0
830.6464,203.0
830.9787,205.0
831.3111,356.0
831.6436,172.0
831.97626,227.0
832.309,432.0
832.64197,268.0
832.97504,268.0
833.3082,358.0
833.64154,193.0
833.975,241.0
834.3086,430.0
834.64233,342.0
834.9762,268.0
835.3102,391.0
835.6443,254.0
835.9785,271.0
836.3129,362.0
836.64746,197.0
836.9821,274.0
837.3169,317.0
837.6518,192.0
837.9869,264.0
838.3221,337.0
838.6574,215.0
838.99286,1610.0
839.3284,377.0
839.6642,182.0
840.00006,853.0
840.33606,381.0
840.6722,179.0
841.0084,1233.0
841.34485,359.0
841.6814,188.0
842.01807,636.0
842.35486,351.0
842.6918,186.0
843.0289,458.0
843.3661,308.0
843.7034,146.0
844.0409,328.0
844.37854,389.0
844.7163,275.0
845.0542,1665.0
845.3922,594.0
845.73035,278.0
846.06866,1068.0
846.4071,501.0
846.74567,216.0
847.08435,670.0
847.42316,334.0
847.76215,171.0
848.10126,412.0
848.4405,318.0
848.77985,132.0
849.1194,328.0
849.45905,294.0
849.7988,141.0
850.13873,323.0
850.47876,250.0
850.819,141.0
851.1593,298.0
851.49976,247.0
851.84033,150.0
852.1811,302.0
852.522,268.0
852.863,145.0
853.2041,312.0
853.5454,202.0
853.88684,203.0
854.2284,306.0
854.57007,215.0
854.9119,769.0
855.2539,411.0
855.596,200.0
855.93823,434.0
856.2806,400.0
856.6231,246.0
856.96576,536.0
857.30853,334.0
857.6514,195.0
857.9945,354.0
858.3377,378.0
858.681,158.0
859.0245,356.0
859.3681,367.0
859.71185,152.0
860.0557,315.0
860.3997,341.0
860.7439,986.0
861.0882,3321.0
861.4326,418.0
861.77716,713.0
862.1219,1411.0
862.46674,360.0
862.8117,467.0
863.15686,604.0
863.50214,288.0
863.84753,299.0
864.19305,366.0
864.53876,240.0
864.8846,302.0
865.2305,336.0
865.5766,197.0
865.92285,225.0
866.2692,359.0
866.6157,175.0
866.96234,426.0
867.30914,327.0
867.65607,169.0
868.0031,308.0
868.35034,342.0
868.6977,136.0
869.04517,282.0
869.39276,304.0
869.74054,152.0
870.08844,248.0
870.43646,283.0
870.7846,167.0
871.13293,305.0
871.4814,255.0
871.82996,160.0
872.1787,289.0
872.5276,223.0
872.8766,361.0
873.2257,352.0
873.575,202.0
873.92444,291.0
874.274,312.0
874.6237,160.0
874.9736,244.0
875.32355,316.0
875.6737,148.0
876.024,255.0
876.3744,381.0
876.7249,351.0
877.0756,792.0
877.42645,375.0
877.7774,329.0
878.12854,405.0
878.4798,273.0
878.8312,326.0
879.18274,314.0
879.5344,209.0
879.8862,231.0
880.23816,398.0
880.5903,220.0
880.9425,263.0
881.29486,357.0
881.6474,166.0
882.00006,237.0
882.35284,333.0
882.7058,152.0
883.0589,321.0
883.4121,295.0
883.7655,140.0
884.119,287.0
884.47266,264.0
884.8264,163.0
885.18036,253.0
885.5344,241.0
885.8886,172.0
886.243,289.0
886.5975,204.0
886.9521,179.0
887.3069,333.0
887.6618,150.0
888.01685,194.0
888.3721,299.0
888.7274,153.0
889.0829,291.0
889.43854,403.0
889.7943,147.0
890.1502,266.0
890.5063,402.0
890.8625,159.0
891.2188,322.0
891.5753,290.0
891.93195,169.0
892.2887,334.0
892.6456,179.0
893.0027,262.0
893.35986,326.0
893.7172,131.0
894.0747,248.0
894.4323,272.0
894.7901,178.0
895.148,251.0
895.50604,233.0
895.86426,173.0
896.2226,326.0
896.58105,181.0
896.9397,179.0
897.29846,289.0
897.6574,144.0
