M/Z,Intensity
800.0,509.0
800.32,586.0
800.64014,264.0
800.9604,813.0
801.28076,2316.0
801.60126,437.0
801.9219,445.0
802.2426,1157.0
802.56354,640.0
802.8846,847.0
803.20575,721.0
803.52704,513.0
803.84845,370.0
804.17,749.0
804.49164,634.0
804.8134,226.0
805.1353,586.0
805.4574,533.0
805.7796,190.0
806.1019,536.0
806.4244,1182.0
806.74695,226.0
807.06964,471.0
807.39246,824.0
807.7154,183.0
808.03845,392.0
808.3617,1502.0
808.68506,341.0
809.00854,412.0
809.33215,869.0
809.6559,399.0
809.97974,331.0
810.3037,710.0
810.6278,527.0
810.9521,375.0
811.2765,576.0
811.601,368.0
811.92566,304.0
812.2504,601.0
812.5753,370.0
812.9003,368.0
813.22546,571.0
813.5508,342.0
813.8762,263.0
814.2018,540.0
814.52747,380.0
814.8533,344.0
815.1792,606.0
815.50525,474.0
815.8314,223.0
816.1578,576.0
816.48425,439.0
816.81085,339.0
817.1376,694.0
817.4644,521.0
817.7914,216.0
818.11847,578.0
818.44574,456.0
818.77313,256.0
819.10065,534.0
819.4283,411.0
819.75604,160.0
820.0839,507.0
820.412,494.0
820.7402,265.0
821.0685,512.0
821.3969,460.0
821.72546,219.0
822.05414,442.0
822.38293,470.0
822.7119,260.0
823.041,1268.0
823.37024,532.0
823.6996,253.0
824.02905,928.0
824.35864,625.0
824.6884,1117.0
825.0183,17433.0
825.3483,1025.0
825.67847,518.0
826.0087,7660.0
826.3391,775.0
826.6696,352.0
827.0003,2163.0
827.3311,630.0
827.66205,248.0
827.9931,718.0
828.3243,714.0
828.65564,277.0
828.9871,430.0
829.3187,623.0
829.65045,262.0
829.9823,328.0
830.3143,634.0
830.6464,221.0
830.9787,402.0
831.3111,497.0
831.6436,231.0
831.97626,337.0
832.309,639.0
832.64197,325.0
832.97504,367.0
833.3082,587.0
833.64154,276.0
833.975,369.0
834.3086,644.0
834.64233,368.0
834.9762,393.0
835.3102,609.0
835.6443,341.0
835.9785,388.0
836.3129,560.0
836.64746,263.0
836.9821,465.0
837.3169,511.0
837.6518,237.0
837.9869,414.0
838.3221,474.0
838.6574,305.0
838.99286,2105.0
839.3284,550.0
839.6642,239.0
840.00006,1180.0
840.33606,550.0
840.6722,393.0
841.0084,3128.0
841.34485,626.0
841.6814,308.0
842.01807,1492.0
842.35486,580.0
842.6918,308.0
843.0289,1047.0
843.3661,479.0
843.7034,220.0
844.0409,554.0
844.37854,531.0
844.7163,684.0
845.0542,4438.0
845.3922,2083.0
845.73035,646.0
846.06866,2459.0
846.4071,1235.0
846.74567,506.0
847.08435,1568.0
847.42316,668.0
847.76215,348.0
848.10126,830.0
848.4405,491.0
848.77985,263.0
849.1194,549.0
849.45905,397.0
849.7988,254.0
850.13873,534.0
850.47876,379.0
850.819,222.0
851.1593,489.0
851.49976,356.0
851.84033,213.0
852.1811,489.0
852.522,378.0
852.863,267.0
853.2041,560.0
853.5454,322.0
853.88684,286.0
854.2284,520.0
854.57007,283.0
854.9119,1206.0
855.2539,626.0
855.596,259.0
855.93823,708.0
856.2806,603.0
856.6231,354.0
856.96576,1082.0
857.30853,583.0
857.6514,267.0
857.9945,717.0
858.3377,569.0
858.681,259.0
859.0245,748.0
859.3681,592.0
859.71185,254.0
860.0557,517.0
860.3997,498.0
860.7439,3023.0
861.0882,6633.0
861.4326,734.0
861.77716,2074.0
862.1219,2444.0
862.46674,527.0
862.8117,1217.0
863.15686,901.0
863.50214,407.0
863.84753,584.0
864.19305,547.0
864.53876,365.0
864.8846,548.0
865.2305,564.0
865.5766,315.0
865.92285,379.0
866.2692,587.0
866.6157,235.0
866.96234,861.0
867.30914,537.0
867.65607,217.0
868.0031,547.0
868.35034,486.0
868.6977,227.0
869.04517,463.0
869.39276,455.0
869.74054,215.0
870.08844,402.0
870.43646,413.0
870.7846,274.0
871.13293,381.0
871.4814,345.0
871.82996,221.0
872.1787,423.0
872.5276,314.0
872.8766,692.0
873.2257,547.0
873.575,333.0
873.92444,491.0
874.274,521.0
874.6237,226.0
874.9736,380.0
875.32355,499.0
875.6737,217.0
876.024,386.0
876.3744,641.0
876.7249,749.0
877.0756,1294.0
877.42645,565.0
877.7774,679.0
878.12854,595.0
878.4798,402.0
878.8312,672.0
879.18274,539.0
879.5344,324.0
879.8862,455.0
880.23816,577.0
880.5903,248.0
880.9425,446.0
881.29486,476.0
881.6474,214.0
882.00006,437.0
882.35284,462.0
882.7058,262.0
883.0589,593.0
883.4121,390.0
883.7655,237.0
884.119,432.0
884.47266,376.0
884.8264,306.0
885.18036,431.0
885.5344,301.0
885.8886,249.0
886.243,390.0
886.5975,247.0
886.9521,299.0
887.3069,490.0
887.6618,192.0
888.01685,325.0
888.3721,480.0
888.7274,249.0
889.0829,485.0
889.43854,1476.0
889.7943,249.0
890.1502,517.0
890.5063,1036.0
890.8625,268.0
891.2188,533.0
891.5753,421.0
891.93195,267.0
892.2887,569.0
892.6456,242.0
893.0027,345.0
893.35986,497.0
893.7172,199.0
894.0747,369.0
894.4323,466.0
894.7901,326.0
895.148,427.0
895.50604,346.0
895.86426,309.0
896.2226,462.0
896.58105,258.0
896.9397,325.0
897.29846,510.0
897.6574,209.0
898.0165,329.0
898.3757,499.0
898.73505,214.0
899.09454,417.0
899.45416,392.0
899.81396,201.0
900.1739,462.0
900.53394,341.0
900.89417,231.0
901.2545,528.0
901.615,229.0
901.97565,308.0
902.3364,471.0
902.6974,214.0
903.0585,358.0
903.4197,448.0
903.78107,220.0
904.1426,484.0
904.5042,425.0
904.866,262.0
905.22797,592.0
905.5901,357.0
905.95233,292.0
906.3147,539.0
906.67725,173.0
907.0399,311.0
907.4027,429.0
907.7657,187.0
908.1288,410.0
908.49207,331.0
908.85547,185.0
909.219,399.0
909.5827,243.0
909.94653,247.0
910.3105,434.0
910.6746,200.0
911.0389,377.0
911.4033,425.0
911.7679,204.0
912.13257,364.0
912.49744,363.0
912.8624,215.0
913.2276,514.0
913.5929,295.0
913.9583,255.0
914.3239,468.0
914.68964,202.0
915.05554,362.0
915.4216,409.0
915.7877,185.0
916.15405,419.0
916.5205,371.0
916.88715,225.0
917.2539,503.0
917.6208,225.0
917.98785,319.0
918.35504,569.0
918.7224,177.0
919.0899,396.0
919.4575,416.0
919.8253,213.0
920.19324,594.0
920.56134,288.0
920.92957,282.0
921.2979,504.0
921.66644,192.0
922.0351,307.0
922.40393,440.0
922.7729,210.0
923.14197,422.0
923.5112,350.0
923.8806,235.0
924.2502,452.0
924.6199,207.0
924.98975,252.0
925.35974,406.0
925.72986,203.0
926.10016,508.0
926.4706,353.0
926.8412,260.0
927.2119,447.0
927.5828,228.0
927.95386,286.0
928.325,410.0
928.69635,219.0
929.0678,357.0
929.43945,439.0
929.8112,181.0
930.18317,408.0
930.55524,333.0
930.9274,246.0
931.2998,497.0
931.6723,216.0
932.045,326.0
932.4178,413.0
932.7908,189.0
933.1639,508.0
933.5372,1028.0
933.9106,262.0
934.2841,724.0
934.65784,306.0
935.0317,278.0
935.4057,526.0
935.77985,193.0
936.1542,432.0
936.5286,333.0
936.90326,238.0
937.278,413.0
937.65295,208.0
938.028,302.0
938.4032,425.0
938.77856,166.0
939.15405,357.0
939.5297,276.0
939.9055,229.0
940.2815,427.0
940.6576,207.0
941.0339,329.0
941.4103,347.0
941.78687,200.0
942.1636,424.0
942.54047,316.0
942.9175,287.0
943.2947,389.0
943.672,202.0
944.04944,381.0
944.42706,429.0
944.8048,194.0
945.18274,426.0
945.5608,291.0
945.939,337.0
946.3174,513.0
946.6959,198.0
947.0746,365.0
947.4534,459.0
947.8324,227.0
948.21155,567.0
948.5908,295.0
948.9703,306.0
949.34985,556.0
949.7296,202.0
950.1095,342.0
950.48956,376.0
950.86975,209.0
951.2501,430.0
951.6306,247.0
952.0113,269.0
952.3921,445.0
952.7731,204.0
953.1542,349.0
953.53546,341.0
953.9169,217.0
954.29846,415.0
954.6802,195.0
955.0621,263.0
955.4441,435.0
955.8263,181.0
956.2086,398.0
956.5911,261.0
956.97375,248.0
957.35657,451.0
957.7395,175.0
958.1226,382.0
958.50586,404.0
958.8893,227.0
959.2728,398.0
959.65656,198.0
960.0404,311.0
960.42444,417.0
960.8086,206.0
961.19293,397.0
961.5774,281.0
961.96204,321.0
962.3468,439.0
962.73175,152.0
963.1168,345.0
963.5021,307.0
963.88745,251.0
964.273,427.0
964.6587,217.0
965.04456,281.0
965.4306,400.0
965.8168,207.0
966.2031,387.0
966.5896,237.0
966.97626,276.0
967.36304,403.0
967.75,213.0
968.1371,369.0
968.52435,284.0
968.91174,216.0
969.2993,453.0
969.687,234.0
970.0749,538.0
970.4629,364.0
970.8511,313.0
971.23944,409.0
971.6279,273.0
972.0166,322.0
972.4054,437.0
972.7944,200.0
973.1835,418.0
973.57275,323.0
973.96216,253.0
974.35175,456.0
