M/Z,Intensity
800.0,594.0
800.32,626.0
800.64014,351.0
800.9604,983.0
801.28076,1118.0
801.60126,634.0
801.9219,517.0
802.2426,813.0
802.56354,589.0
802.8846,1081.0
803.20575,1205.0
803.52704,427.0
803.84845,452.0
804.17,912.0
804.49164,455.0
804.8134,224.0
805.1353,641.0
805.4574,493.0
805.7796,194.0
806.1019,513.0
806.4244,725.0
806.74695,220.0
807.06964,467.0
807.39246,691.0
807.7154,224.0
808.03845,429.0
808.3617,814.0
808.68506,365.0
809.00854,430.0
809.33215,673.0
809.6559,356.0
809.97974,330.0
810.3037,660.0
810.6278,406.0
810.9521,379.0
811.2765,691.0
811.601,354.0
811.92566,293.0
812.2504,622.0
812.5753,395.0
812.9003,374.0
813.22546,591.0
813.5508,400.0
813.8762,285.0
814.2018,576.0
814.52747,454.0
814.8533,313.0
815.1792,585.0
815.50525,543.0
815.8314,219.0
816.1578,535.0
816.48425,485.0
816.81085,350.0
817.1376,830.0
817.4644,534.0
817.7914,233.0
818.11847,649.0
818.44574,538.0
818.77313,272.0
819.10065,606.0
819.4283,448.0
819.75604,195.0
820.0839,494.0
820.412,497.0
820.7402,284.0
821.0685,569.0
821.3969,540.0
821.72546,242.0
822.05414,446.0
822.38293,491.0
822.7119,331.0
823.041,2617.0
823.37024,633.0
823.6996,313.0
824.02905,1685.0
824.35864,622.0
824.6884,1093.0
825.0183,24558.0
825.3483,1446.0
825.67847,543.0
826.0087,10585.0
826.3391,1022.0
826.6696,394.0
827.0003,2972.0
827.3311,689.0
827.66205,265.0
827.9931,830.0
828.3243,594.0
828.65564,273.0
828.9871,378.0
829.3187,524.0
829.65045,229.0
829.9823,300.0
830.3143,498.0
830.6464,234.0
830.9787,306.0
831.3111,496.0
831.6436,231.0
831.97626,324.0
832.309,549.0
832.64197,259.0
832.97504,321.0
833.3082,486.0
833.64154,222.0
833.975,333.0
834.3086,589.0
834.64233,355.0
834.9762,326.0
835.3102,556.0
835.6443,280.0
835.9785,396.0
836.3129,551.0
836.64746,269.0
836.9821,482.0
837.3169,594.0
837.6518,259.0
837.9869,414.0
838.3221,546.0
838.6574,324.0
838.99286,2753.0
839.3284,708.0
839.6642,285.0
840.00006,1509.0
840.33606,674.0
840.6722,594.0
841.0084,6765.0
841.34485,772.0
841.6814,418.0
842.01807,3043.0
842.35486,676.0
842.6918,341.0
843.0289,1834.0
843.3661,561.0
843.7034,253.0
844.0409,816.0
844.37854,508.0
844.7163,767.0
845.0542,7938.0
845.3922,1215.0
845.73035,733.0
846.06866,4296.0
846.4071,783.0
846.74567,546.0
847.08435,2646.0
847.42316,560.0
847.76215,360.0
848.10126,1082.0
848.4405,461.0
848.77985,278.0
849.1194,640.0
849.45905,432.0
849.7988,236.0
850.13873,444.0
850.47876,383.0
850.819,225.0
851.1593,460.0
851.49976,362.0
851.84033,207.0
852.1811,437.0
852.522,327.0
852.863,254.0
853.2041,495.0
853.5454,330.0
853.88684,234.0
854.2284,486.0
854.57007,301.0
854.9119,1031.0
855.2539,550.0
855.596,262.0
855.93823,609.0
856.2806,528.0
856.6231,307.0
856.96576,1139.0
857.30853,548.0
857.6514,321.0
857.9945,697.0
858.3377,529.0
858.681,276.0
859.0245,618.0
859.3681,503.0
859.71185,246.0
860.0557,520.0
860.3997,503.0
860.7439,1726.0
861.0882,6860.0
861.4326,674.0
861.77716,1360.0
862.1219,2996.0
862.46674,541.0
862.8117,950.0
863.15686,1323.0
863.50214,433.0
863.84753,607.0
864.19305,607.0
864.53876,356.0
864.8846,517.0
865.2305,491.0
865.5766,306.0
865.92285,336.0
866.2692,521.0
866.6157,290.0
866.96234,904.0
867.30914,581.0
867.65607,244.0
868.0031,595.0
868.35034,472.0
868.6977,239.0
869.04517,398.0
869.39276,415.0
869.74054,191.0
870.08844,392.0
870.43646,388.0
870.7846,238.0
871.13293,409.0
871.4814,354.0
871.82996,228.0
872.1787,389.0
872.5276,340.0
872.8766,295.0
873.2257,481.0
873.575,265.0
873.92444,261.0
874.274,527.0
874.6237,239.0
874.9736,299.0
875.32355,510.0
875.6737,202.0
876.024,381.0
876.3744,646.0
876.7249,647.0
877.0756,1613.0
877.42645,580.0
877.7774,589.0
878.12854,883.0
878.4798,412.0
878.8312,560.0
879.18274,537.0
879.5344,356.0
879.8862,417.0
880.23816,559.0
880.5903,310.0
880.9425,371.0
881.29486,497.0
881.6474,233.0
882.00006,416.0
882.35284,464.0
882.7058,267.0
883.0589,649.0
883.4121,449.0
883.7655,227.0
884.119,465.0
884.47266,403.0
884.8264,252.0
885.18036,413.0
885.5344,312.0
885.8886,219.0
886.243,393.0
886.5975,263.0
886.9521,300.0
887.3069,484.0
887.6618,200.0
888.01685,301.0
888.3721,436.0
888.7274,204.0
889.0829,453.0
889.43854,789.0
889.7943,208.0
890.1502,440.0
890.5063,660.0
890.8625,245.0
891.2188,528.0
891.5753,370.0
891.93195,250.0
892.2887,522.0
892.6456,242.0
893.0027,470.0
893.35986,462.0
893.7172,219.0
894.0747,399.0
894.4323,413.0
894.7901,224.0
895.148,406.0
895.50604,367.0
895.86426,255.0
896.2226,423.0
896.58105,268.0
896.9397,281.0
897.29846,457.0
897.6574,205.0
898.0165,338.0
898.3757,447.0
898.73505,217.0
899.09454,437.0
899.45416,451.0
899.81396,198.0
900.1739,507.0
900.53394,355.0
900.89417,248.0
901.2545,526.0
901.615,257.0
901.97565,321.0
902.3364,494.0
902.6974,189.0
903.0585,349.0
903.4197,489.0
903.78107,225.0
904.1426,437.0
904.5042,421.0
904.866,297.0
905.22797,531.0
905.5901,351.0
905.95233,295.0
906.3147,473.0
906.67725,239.0
907.0399,332.0
907.4027,433.0
907.7657,188.0
908.1288,352.0
908.49207,374.0
908.85547,220.0
909.219,409.0
909.5827,271.0
909.94653,240.0
910.3105,461.0
910.6746,203.0
911.0389,346.0
911.4033,426.0
911.7679,194.0
912.13257,362.0
912.49744,347.0
912.8624,202.0
913.2276,430.0
913.5929,298.0
913.9583,261.0
914.3239,438.0
914.68964,211.0
915.05554,365.0
915.4216,466.0
915.7877,196.0
916.15405,388.0
916.5205,390.0
916.88715,231.0
917.2539,469.0
917.6208,252.0
917.98785,270.0
918.35504,496.0
918.7224,187.0
919.0899,372.0
919.4575,437.0
919.8253,217.0
920.19324,634.0
920.56134,329.0
920.92957,271.0
921.2979,559.0
921.66644,200.0
922.0351,342.0
922.40393,436.0
922.7729,204.0
923.14197,373.0
923.5112,342.0
923.8806,251.0
924.2502,450.0
924.6199,217.0
924.98975,300.0
925.35974,436.0
925.72986,195.0
926.10016,670.0
926.4706,359.0
926.8412,251.0
927.2119,513.0
927.5828,268.0
927.95386,303.0
928.325,457.0
928.69635,219.0
929.0678,350.0
929.43945,439.0
929.8112,230.0
930.18317,354.0
930.55524,351.0
930.9274,216.0
931.2998,387.0
931.6723,217.0
932.045,362.0
932.4178,419.0
932.7908,191.0
933.1639,372.0
933.5372,524.0
933.9106,230.0
934.2841,501.0
934.65784,298.0
935.0317,285.0
935.4057,420.0
935.77985,182.0
936.1542,386.0
936.5286,303.0
936.90326,233.0
937.278,405.0
937.65295,221.0
938.028,270.0
938.4032,380.0
938.77856,180.0
939.15405,361.0
939.5297,314.0
939.9055,226.0
940.2815,413.0
940.6576,215.0
941.0339,323.0
941.4103,335.0
941.78687,203.0
942.1636,460.0
942.54047,303.0
942.9175,326.0
943.2947,453.0
943.672,202.0
944.04944,405.0
944.42706,372.0
944.8048,197.0
945.18274,416.0
945.5608,275.0
945.939,336.0
946.3174,450.0
946.6959,226.0
947.0746,377.0
947.4534,476.0
947.8324,269.0
948.21155,703.0
948.5908,351.0
948.9703,336.0
949.34985,580.0
949.7296,226.0
950.1095,353.0
950.48956,367.0
950.86975,187.0
951.2501,371.0
951.6306,263.0
952.0113,313.0
952.3921,406.0
952.7731,179.0
953.1542,378.0
953.53546,308.0
953.9169,208.0
954.29846,404.0
954.6802,239.0
955.0621,321.0
955.4441,359.0
955.8263,159.0
956.2086,400.0
956.5911,253.0
956.97375,244.0
957.35657,371.0
957.7395,193.0
958.1226,328.0
958.50586,348.0
958.8893,255.0
959.2728,395.0
959.65656,208.0
960.0404,316.0
960.42444,366.0
960.8086,191.0
961.19293,405.0
961.5774,315.0
961.96204,303.0
962.3468,413.0
962.73175,221.0
963.1168,376.0
963.5021,334.0
963.88745,261.0
964.273,482.0
964.6587,233.0
965.04456,349.0
965.4306,364.0
965.8168,222.0
966.2031,407.0
966.5896,260.0
966.97626,324.0
967.36304,400.0
967.75,211.0
968.1371,499.0
968.52435,317.0
968.91174,316.0
969.2993,402.0
969.687,284.0
970.0749,953.0
970.4629,455.0
970.8511,346.0
971.23944,607.0
971.6279,329.0
972.0166,405.0
972.4054,405.0
972.7944,189.0
973.1835,388.0
973.57275,305.0
973.96216,233.0
974.35175,420.0
974.7415,209.0
975.1314,302.0
975.5215,402.0
975.9117,216.0
976.30206,393.0
976.69257,265.0
977.08325,335.0
977.47406,508.0
977.86505,206.0
978.2562,396.0
978.6475,301.0
979.039,330.0
979.4306,356.0
979.8224,202.0
980.2143,370.0
980.6064,295.0
980.99866,266.0
981.39105,350.0
981.7836,198.0
982.17633,377.0
982.5692,277.0
982.9622,290.0
983.3554,360.0
983.7488,194.0
984.1423,419.0
984.53595,346.0
984.92975,289.0
985.3237,400.0
985.71783,234.0
986.1121,608.0
986.5066,312.0
986.9012,388.0
987.29596,415.0
987.69086,245.0
988.08594,462.0
988.4812,332.0
988.8766,251.0
989.27216,370.0
989.66785,244.0
990.0637,519.0
990.4597,356.0
990.8559,285.0
991.25226,472.0
991.64874,316.0
992.0454,756.0
992.4422,429.0
992.8392,309.0
993.2363,443.0
993.6336,271.0
994.03107,380.0
994.42865,377.0
994.8264,202.0
995.22437,378.0
995.62244,298.0
996.0207,339.0
996.4191,349.0
996.8177,195.0
997.21643,375.0
997.6153,298.0
998.01434,292.0
998.4136,414.0
998.8129,217.0
999.21246,362.0
999.6121,274.0
1000.01196,306.0
1000.412,386.0
1000.81213,222.0
1001.21246,335.0
1001.613,259.0
1002.0136,318.0
1002.4144,372.0
1002.81537,214.0
1003.2165,350.0
1003.6178,285.0
1004.0192,335.0
1004.42084,443.0
1004.82263,211.0
1005.22455,453.0
1005.62665,292.0
1006.0289,558.0
1006.4313,362.0
1006.83386,269.0
1007.2366,411.0
1007.63947,249.0
1008.04254,521.0
1008.44574,352.0
1008.8491,275.0
1009.2527,412.0
1009.6564,262.0
1010.06024,379.0
1010.4643,385.0
1010.86847,226.0
1011.2728,383.0
1011.6773,282.0
1012.082,568.0
1012.4868,351.0
1012.8918,320.0
1013.29694,414.0
1013.7023,316.0
1014.1077,1169.0
1014.51337,354.0
1014.9192,674.0
1015.32513,491.0
1015.73126,263.0
1016.1376,527.0
1016.544,336.0
1016.9506,283.0
1017.3574,369.0
1017.76434,269.0
1018.17145,371.0
1018.57874,278.0
1018.98615,229.0
1019.39374,402.0
1019.8015,211.0
1020.2094,362.0
1020.6175,241.0
1021.02576,262.0
1021.43414,506.0
1021.8427,260.0
1022.25146,388.0
1022.66034,336.0
1023.0694,304.0
1023.47864,399.0
1023.888,249.0
1024.2976,397.0
1024.7073,238.0
1025.1172,304.0
1025.5272,344.0
1025.9374,269.0
1026.3478,378.0
1026.7583,230.0
1027.169,398.0
1027.5798,292.0
1027.9908,635.0
1028.4021,378.0
1028.8135,301.0
1029.225,452.0
1029.6367,286.0
1030.0486,829.0
1030.4606,335.0
1030.8728,427.0
1031.2852,409.0
1031.6976,264.0
1032.1104,463.0
1032.5232,325.0
1032.9362,304.0
1033.3494,358.0
1033.7627,436.0
1034.1761,962.0
1034.5898,290.0
1035.0037,904.0
1035.4177,368.0
1035.8319,665.0
1036.2462,544.0
1036.6608,312.0
1037.0754,596.0
1037.4902,361.0
1037.9053,391.0
1038.3204,407.0
1038.7357,238.0
1039.1512,332.0
1039.5669,321.0
1039.9827,266.0
1040.3987,388.0
1040.8148,197.0
1041.2312,321.0
1041.6477,267.0
1042.0643,278.0
1042.4812,326.0
1042.8982,238.0
1043.3153,401.0
1043.7327,255.0
1044.1501,445.0
1044.5677,323.0
1044.9856,329.0
1045.4036,373.0
1045.8218,274.0
1046.2401,384.0
1046.6586,273.0
1047.0773,317.0
1047.4961,340.0
1047.915,251.0
1048.3342,396.0
1048.7535,222.0
1049.1731,367.0
1049.5928,389.0
1050.0126,1908.0
1050.4326,376.0
1050.8528,1088.0
1051.2731,626.0
1051.6936,393.0
1052.1143,965.0
1052.5352,366.0
1052.9562,571.0
1053.3773,340.0
1053.7987,353.0
1054.2202,366.0
1054.6418,256.0
1055.0637,321.0
1055.4857,308.0
1055.908,480.0
1056.3303,375.0
1056.7528,253.0
1057.1755,393.0
1057.5984,351.0
1058.0215,393.0
1058.4447,389.0
1058.868,275.0
1059.2916,339.0
1059.7153,306.0
1060.1392,436.0
1060.5632,396.0
1060.9874,322.0
1061.4119,413.0
1061.8364,232.0
1062.2611,399.0
1062.686,250.0
1063.1111,320.0
1063.5364,343.0
1063.9618,252.0
1064.3873,346.0
1064.8131,221.0
1065.239,337.0
1065.6652,446.0
1066.0914,1058.0
1066.5178,396.0
1066.9445,681.0
1067.3712,378.0
1067.7982,385.0
1068.2253,428.0
1068.6526,276.0
1069.0801,393.0
1069.5077,370.0
1069.9355,345.0
1070.3635,399.0
1070.7916,253.0
1071.22,349.0
1071.6484,367.0
1072.0771,632.0
1072.506,368.0
1072.9349,465.0
1073.3641,424.0
1073.7935,361.0
1074.223,439.0
1074.6527,281.0
1075.0825,370.0
1075.5126,368.0
1075.9427,312.0
1076.3732,371.0
1076.8037,258.0
1077.2344,337.0
1077.6653,309.0
1078.0963,581.0
1078.5276,311.0
1078.959,423.0
1079.3906,390.0
1079.8224,379.0
1080.2543,365.0
1080.6864,247.0
1081.1187,349.0
1081.5511,320.0
1081.9838,403.0
1082.4165,353.0
1082.8495,296.0
1083.2826,332.0
1083.716,257.0
1084.1494,321.0
1084.5831,330.0
1085.017,270.0
1085.4509,360.0
1085.8851,223.0
1086.3195,331.0
1086.754,226.0
1087.1887,307.0
1087.6235,282.0
1088.0586,377.0
1088.4938,353.0
1088.9292,345.0
1089.3647,347.0
1089.8005,272.0
1090.2365,470.0
1090.6725,321.0
1091.1088,388.0
1091.5452,402.0
1091.9818,279.0
1092.4186,378.0
1092.8556,239.0
1093.2927,400.0
1093.7301,291.0
1094.1676,412.0
1094.6052,333.0
1095.0431,382.0
1095.4811,351.0
1095.9193,382.0
1096.3577,383.0
1096.7963,269.0
1097.235,338.0
1097.6738,240.0
1098.1129,326.0
1098.5521,275.0
1098.9916,253.0
1099.4312,338.0
1099.871,327.0
1100.3109,371.0
1100.751,285.0
1101.1913,341.0
1101.6317,269.0
1102.0724,286.0
1102.5132,319.0
1102.9542,247.0
1103.3954,340.0
1103.8368,287.0
1104.2783,357.0
1104.72,250.0
1105.1619,303.0
1105.6039,288.0
1106.0461,299.0
1106.4885,342.0
1106.9312,260.0
1107.3739,357.0
1107.8169,209.0
1108.26,357.0
1108.7034,283.0
1109.1469,327.0
1109.5905,368.0
1110.0343,295.0
1110.4783,308.0
1110.9225,282.0
1111.3668,360.0
1111.8114,287.0
1112.2561,336.0
1112.701,276.0
1113.1461,301.0
1113.5914,269.0
1114.0369,317.0
1114.4824,308.0
1114.9282,283.0
1115.3741,326.0
1115.8203,278.0
1116.2666,339.0
1116.7131,253.0
1117.1598,361.0
1117.6067,279.0
1118.0537,307.0
1118.501,350.0
1118.9484,244.0
1119.396,374.0
1119.8438,243.0
1120.2917,355.0
1120.7399,232.0
1121.1881,279.0
1121.6366,272.0
1122.0852,292.0
1122.534,345.0
1122.983,242.0
1123.4323,333.0
1123.8816,218.0
1124.3312,324.0
1124.7809,222.0
1125.2308,297.0
1125.6809,249.0
1126.1312,279.0
1126.5817,306.0
1127.0323,254.0
1127.4832,337.0
1127.9342,229.0
1128.3854,367.0
1128.8367,213.0
1129.2882,345.0
1129.7399,220.0
1130.1918,304.0
1130.6438,266.0
1131.0961,296.0
1131.5485,306.0
1132.0011,308.0
1132.4539,356.0
1132.9069,291.0
1133.36,349.0
1133.8134,244.0
1134.2668,375.0
1134.7206,233.0
