M/Z,Intensity
800.0,216.0
800.32,295.0
800.64014,127.0
800.9604,407.0
801.28076,727.0
801.60126,178.0
801.9219,263.0
802.2426,413.0
802.56354,236.0
802.8846,371.0
803.20575,386.0
803.52704,228.0
803.84845,209.0
804.17,338.0
804.49164,189.0
804.8134,131.0
805.1353,326.0
805.4574,221.0
805.7796,127.0
806.1019,257.0
806.4244,362.0
806.74695,115.0
807.06964,239.0
807.39246,309.0
807.7154,121.0
808.03845,224.0
808.3617,323.0
808.68506,130.0
809.00854,200.0
809.33215,386.0
809.6559,153.0
809.97974,187.0
810.3037,342.0
810.6278,171.0
810.9521,199.0
811.2765,327.0
811.601,157.0
811.92566,164.0
812.2504,320.0
812.5753,171.0
812.9003,178.0
813.22546,289.0
813.5508,158.0
813.8762,149.0
814.2018,362.0
814.52747,179.0
814.8533,182.0
815.1792,303.0
815.50525,225.0
815.8314,129.0
816.1578,292.0
816.48425,220.0
816.81085,224.0
817.1376,388.0
817.4644,239.0
817.7914,163.0
818.11847,295.0
818.44574,256.0
818.77313,171.0
819.10065,263.0
819.4283,225.0
819.75604,131.0
820.0839,223.0
820.412,286.0
820.7402,150.0
821.0685,220.0
821.3969,233.0
821.72546,131.0
822.05414,251.0
822.38293,239.0
822.7119,164.0
823.041,488.0
823.37024,309.0
823.6996,158.0
824.02905,334.0
824.35864,271.0
824.6884,432.0
825.0183,4676.0
825.3483,413.0
825.67847,293.0
826.0087,2146.0
826.3391,355.0
826.6696,165.0
827.0003,775.0
827.3311,278.0
827.66205,139.0
827.9931,307.0
828.3243,254.0
828.65564,135.0
828.9871,175.0
829.3187,275.0
829.65045,135.0
829.9823,176.0
830.3143,323.0
830.6464,140.0
830.9787,203.0
831.3111,303.0
831.6436,163.0
831.97626,209.0
832.309,264.0
832.64197,143.0
832.97504,219.0
833.3082,335.0
833.64154,148.0
833.975,214.0
834.3086,352.0
834.64233,167.0
834.9762,224.0
835.3102,289.0
835.6443,157.0
835.9785,237.0
836.3129,307.0
836.64746,147.0
836.9821,273.0
837.3169,324.0
837.6518,166.0
837.9869,256.0
838.3221,301.0
838.6574,225.0
838.99286,993.0
839.3284,366.0
839.6642,157.0
840.00006,506.0
840.33606,359.0
840.6722,272.0
841.0084,1249.0
841.34485,316.0
841.6814,169.0
842.01807,622.0
842.35486,313.0
842.6918,157.0
843.0289,447.0
843.3661,286.0
843.7034,151.0
844.0409,294.0
844.37854,280.0
844.7163,359.0
845.0542,1412.0
845.3922,633.0
845.73035,280.0
846.06866,876.0
846.4071,423.0
846.74567,272.0
847.08435,567.0
847.42316,300.0
847.76215,208.0
848.10126,365.0
848.4405,260.0
848.77985,175.0
849.1194,272.0
849.45905,234.0
849.7988,160.0
850.13873,229.0
850.47876,252.0
850.819,156.0
851.1593,259.0
851.49976,218.0
851.84033,154.0
852.1811,304.0
852.522,234.0
852.863,197.0
853.2041,309.0
853.5454,190.0
853.88684,181.0
854.2284,349.0
854.57007,215.0
854.9119,532.0
855.2539,385.0
855.596,194.0
855.93823,343.0
856.2806,357.0
856.6231,185.0
856.96576,325.0
857.30853,330.0
857.6514,155.0
857.9945,297.0
858.3377,311.0
858.681,170.0
859.0245,338.0
859.3681,258.0
859.71185,161.0
860.0557,259.0
860.3997,284.0
860.7439,1325.0
861.0882,2132.0
861.4326,342.0
861.77716,857.0
862.1219,888.0
862.46674,282.0
862.8117,510.0
863.15686,363.0
863.50214,246.0
863.84753,253.0
864.19305,315.0
864.53876,204.0
864.8846,259.0
865.2305,331.0
865.5766,173.0
865.92285,200.0
866.2692,310.0
866.6157,186.0
866.96234,492.0
867.30914,277.0
867.65607,145.0
868.0031,330.0
868.35034,261.0
868.6977,171.0
869.04517,240.0
869.39276,268.0
869.74054,163.0
870.08844,206.0
870.43646,245.0
870.7846,161.0
871.13293,253.0
871.4814,199.0
871.82996,158.0
872.1787,287.0
872.5276,182.0
872.8766,177.0
873.2257,290.0
873.575,175.0
873.92444,166.0
