M/Z,Intensity
800.0,151.0
800.32,274.0
800.64014,139.0
800.9604,265.0
801.28076,333.0
801.60126,131.0
801.9219,145.0
802.2426,266.0
802.56354,186.0
802.8846,284.0
803.20575,343.0
803.52704,144.0
803.84845,125.0
804.17,320.0
804.49164,213.0
804.8134,94.0
805.1353,333.0
805.4574,205.0
805.7796,92.0
806.1019,282.0
806.4244,378.0
806.74695,106.0
807.06964,168.0
807.39246,314.0
807.7154,103.0
808.03845,151.0
808.3617,393.0
808.68506,129.0
809.00854,166.0
809.33215,290.0
809.6559,149.0
809.97974,116.0
810.3037,288.0
810.6278,229.0
810.9521,162.0
811.2765,229.0
811.601,184.0
811.92566,124.0
812.2504,239.0
812.5753,193.0
812.9003,118.0
813.22546,225.0
813.5508,162.0
813.8762,97.0
814.2018,222.0
814.52747,178.0
814.8533,101.0
815.1792,224.0
815.50525,213.0
815.8314,82.0
816.1578,248.0
816.48425,209.0
816.81085,150.0
817.1376,317.0
817.4644,195.0
817.7914,116.0
818.11847,258.0
818.44574,164.0
818.77313,91.0
819.10065,231.0
819.4283,200.0
819.75604,76.0
820.0839,186.0
820.412,235.0
820.7402,108.0
821.0685,214.0
821.3969,216.0
821.72546,95.0
822.05414,166.0
822.38293,206.0
822.7119,100.0
823.041,480.0
823.37024,225.0
823.6996,104.0
824.02905,330.0
824.35864,269.0
824.6884,241.0
825.0183,4078.0
825.3483,352.0
825.67847,152.0
826.0087,1775.0
826.3391,278.0
826.6696,114.0
827.0003,562.0
827.3311,236.0
827.66205,106.0
827.9931,217.0
828.3243,229.0
828.65564,110.0
828.9871,148.0
829.3187,212.0
829.65045,97.0
829.9823,104.0
830.3143,232.0
830.6464,103.0
830.9787,132.0
831.3111,204.0
831.6436,118.0
831.97626,131.0
832.309,246.0
832.64197,115.0
832.97504,158.0
833.3082,231.0
833.64154,115.0
833.975,144.0
834.3086,264.0
834.64233,162.0
834.9762,169.0
835.3102,232.0
835.6443,148.0
835.9785,151.0
836.3129,214.0
836.64746,121.0
836.9821,186.0
837.3169,187.0
837.6518,93.0
837.9869,155.0
838.3221,202.0
838.6574,127.0
838.99286,986.0
839.3284,227.0
839.6642,107.0
840.00006,514.0
840.33606,236.0
840.6722,122.0
841.0084,886.0
841.34485,245.0
841.6814,119.0
842.01807,496.0
842.35486,238.0
842.6918,118.0
843.0289,301.0
843.3661,233.0
843.7034,94.0
844.0409,200.0
844.37854,261.0
844.7163,164.0
845.0542,1217.0
845.3922,337.0
845.73035,167.0
846.06866,711.0
846.4071,273.0
846.74567,147.0
847.08435,465.0
847.42316,190.0
847.76215,106.0
848.10126,248.0
848.4405,193.0
848.77985,111.0
849.1194,185.0
849.45905,191.0
849.7988,97.0
850.13873,192.0
850.47876,172.0
850.819,102.0
851.1593,196.0
851.49976,181.0
851.84033,94.0
852.1811,170.0
852.522,172.0
852.863,106.0
853.2041,196.0
853.5454,146.0
853.88684,106.0
854.2284,200.0
854.57007,145.0
854.9119,624.0
855.2539,239.0
855.596,99.0
855.93823,363.0
856.2806,231.0
856.6231,149.0
856.96576,478.0
857.30853,227.0
857.6514,102.0
857.9945,310.0
858.3377,269.0
858.681,122.0
859.0245,274.0
859.3681,223.0
859.71185,97.0
860.0557,189.0
860.3997,225.0
860.7439,697.0
861.0882,2106.0
861.4326,329.0
861.77716,488.0
862.1219,887.0
862.46674,216.0
862.8117,327.0
863.15686,376.0
863.50214,166.0
863.84753,178.0
864.19305,187.0
864.53876,158.0
864.8846,199.0
865.2305,240.0
865.5766,152.0
865.92285,145.0
866.2692,254.0
866.6157,111.0
866.96234,332.0
867.30914,205.0
867.65607,124.0
868.0031,219.0
868.35034,219.0
868.6977,78.0
869.04517,173.0
869.39276,168.0
869.74054,86.0
870.08844,138.0
870.43646,182.0
870.7846,103.0
871.13293,147.0
871.4814,165.0
871.82996,106.0
872.1787,158.0
872.5276,147.0
872.8766,339.0
873.2257,230.0
873.575,123.0
873.92444,201.0
874.274,214.0
874.6237,116.0
874.9736,165.0
875.32355,213.0
875.6737,96.0
876.024,159.0
876.3744,217.0
876.7249,225.0
877.0756,482.0
877.42645,227.0
877.7774,186.0
878.12854,253.0
878.4798,166.0
878.8312,216.0
879.18274,189.0
879.5344,121.0
879.8862,181.0
880.23816,224.0
880.5903,137.0
880.9425,171.0
881.29486,194.0
881.6474,95.0
882.00006,154.0
882.35284,189.0
882.7058,109.0
883.0589,248.0
883.4121,185.0
883.7655,111.0
884.119,180.0
884.47266,197.0
884.8264,105.0
885.18036,148.0
885.5344,153.0
885.8886,113.0
886.243,207.0
886.5975,106.0
886.9521,132.0
887.3069,223.0
887.6618,94.0
888.01685,122.0
888.3721,187.0
888.7274,110.0
889.0829,173.0
889.43854,233.0
889.7943,83.0
890.1502,182.0
890.5063,231.0
890.8625,113.0
891.2188,166.0
891.5753,136.0
891.93195,127.0
892.2887,209.0
892.6456,111.0
893.0027,158.0
893.35986,199.0
893.7172,119.0
894.0747,132.0
894.4323,187.0
894.7901,174.0
895.148,208.0
895.50604,167.0
895.86426,144.0
896.2226,193.0
896.58105,116.0
896.9397,123.0
897.29846,188.0
897.6574,81.0
898.0165,134.0
898.3757,200.0
898.73505,70.0
899.09454,161.0
899.45416,165.0
899.81396,102.0
900.1739,211.0
900.53394,161.0
900.89417,107.0
901.2545,194.0
901.615,96.0
901.97565,119.0
902.3364,188.0
902.6974,81.0
903.0585,137.0
903.4197,195.0
903.78107,91.0
904.1426,153.0
904.5042,207.0
904.866,132.0
905.22797,178.0
905.5901,163.0
905.95233,106.0
906.3147,236.0
906.67725,88.0
907.0399,92.0
907.4027,184.0
907.7657,70.0
908.1288,173.0
908.49207,178.0
908.85547,94.0
909.219,165.0
909.5827,107.0
909.94653,110.0
910.3105,181.0
910.6746,101.0
911.0389,147.0
911.4033,183.0
911.7679,86.0
912.13257,167.0
912.49744,148.0
912.8624,120.0
913.2276,181.0
913.5929,111.0
913.9583,93.0
914.3239,196.0
914.68964,116.0
915.05554,141.0
915.4216,171.0
915.7877,97.0
916.15405,127.0
916.5205,132.0
916.88715,109.0
917.2539,202.0
917.6208,115.0
917.98785,109.0
918.35504,195.0
918.7224,85.0
919.0899,138.0
919.4575,188.0
919.8253,92.0
920.19324,200.0
920.56134,130.0
920.92957,94.0
921.2979,200.0
921.66644,93.0
922.0351,137.0
922.40393,182.0
922.7729,74.0
923.14197,144.0
923.5112,176.0
923.8806,83.0
924.2502,178.0
924.6199,115.0
924.98975,95.0
925.35974,171.0
925.72986,82.0
926.10016,150.0
926.4706,156.0
926.8412,98.0
927.2119,163.0
927.5828,119.0
927.95386,117.0
928.325,182.0
928.69635,86.0
929.0678,116.0
929.43945,166.0
929.8112,105.0
930.18317,158.0
930.55524,145.0
930.9274,79.0
931.2998,208.0
931.6723,97.0
932.045,114.0
932.4178,167.0
932.7908,100.0
933.1639,162.0
933.5372,193.0
933.9106,95.0
934.2841,227.0
934.65784,125.0
935.0317,127.0
935.4057,186.0
935.77985,71.0
936.1542,161.0
936.5286,127.0
936.90326,93.0
937.278,192.0
937.65295,108.0
938.028,110.0
938.4032,177.0
938.77856,96.0
939.15405,156.0
939.5297,152.0
939.9055,105.0
940.2815,203.0
940.6576,75.0
941.0339,128.0
941.4103,164.0
941.78687,87.0
942.1636,178.0
942.54047,149.0
942.9175,111.0
943.2947,162.0
