M/Z,Intensity
800.0,84.0
800.32,140.0
800.64014,56.0
800.9604,118.0
801.28076,192.0
801.60126,64.0
801.9219,98.0
802.2426,151.0
802.56354,82.0
802.8846,132.0
803.20575,159.0
803.52704,85.0
803.84845,62.0
804.17,167.0
804.49164,80.0
804.8134,56.0
805.1353,142.0
805.4574,108.0
805.7796,40.0
806.1019,101.0
806.4244,157.0
806.74695,49.0
807.06964,124.0
807.39246,153.0
807.7154,46.0
808.03845,89.0
808.3617,164.0
808.68506,48.0
809.00854,92.0
809.33215,161.0
809.6559,58.0
809.97974,75.0
810.3037,157.0
810.6278,73.0
810.9521,83.0
811.2765,143.0
811.601,61.0
811.92566,77.0
812.2504,116.0
812.5753,100.0
812.9003,71.0
813.22546,153.0
813.5508,78.0
813.8762,68.0
814.2018,133.0
814.52747,73.0
814.8533,65.0
815.1792,142.0
815.50525,112.0
815.8314,58.0
816.1578,148.0
816.48425,111.0
816.81085,93.0
817.1376,156.0
817.4644,82.0
817.7914,43.0
818.11847,136.0
818.44574,90.0
818.77313,68.0
819.10065,112.0
819.4283,94.0
819.75604,55.0
820.0839,94.0
820.412,123.0
820.7402,56.0
821.0685,110.0
821.3969,93.0
821.72546,46.0
822.05414,105.0
822.38293,113.0
822.7119,69.0
823.041,184.0
823.37024,141.0
823.6996,55.0
824.02905,128.0
824.35864,145.0
824.6884,129.0
825.0183,1147.0
825.3483,150.0
825.67847,78.0
826.0087,526.0
826.3391,139.0
826.6696,52.0
827.0003,243.0
827.3311,122.0
827.66205,45.0
827.9931,91.0
828.3243,121.0
828.65564,50.0
828.9871,91.0
829.3187,146.0
829.65045,45.0
829.9823,74.0
830.3143,132.0
830.6464,41.0
830.9787,71.0
831.3111,120.0
831.6436,53.0
831.97626,84.0
832.309,138.0
832.64197,63.0
832.97504,101.0
833.3082,129.0
833.64154,61.0
833.975,89.0
834.3086,128.0
834.64233,48.0
834.9762,91.0
835.3102,145.0
835.6443,60.0
835.9785,93.0
836.3129,120.0
836.64746,53.0
836.9821,97.0
837.3169,119.0
837.6518,53.0
837.9869,89.0
838.3221,115.0
838.6574,72.0
838.99286,319.0
839.3284,121.0
839.6642,61.0
840.00006,190.0
840.33606,129.0
840.6722,63.0
841.0084,290.0
841.34485,125.0
841.6814,70.0
842.01807,155.0
842.35486,143.0
842.6918,41.0
843.0289,138.0
843.3661,129.0
843.7034,61.0
844.0409,106.0
844.37854,147.0
844.7163,90.0
845.0542,332.0
845.3922,171.0
845.73035,78.0
846.06866,195.0
846.4071,118.0
846.74567,66.0
847.08435,186.0
847.42316,121.0
847.76215,63.0
848.10126,122.0
848.4405,105.0
848.77985,61.0
849.1194,108.0
849.45905,93.0
849.7988,52.0
850.13873,125.0
850.47876,92.0
850.819,62.0
851.1593,112.0
851.49976,97.0
851.84033,52.0
852.1811,116.0
852.522,105.0
852.863,61.0
853.2041,120.0
853.5454,76.0
853.88684,60.0
854.2284,133.0
854.57007,69.0
854.9119,265.0
855.2539,137.0
855.596,61.0
855.93823,171.0
856.2806,140.0
856.6231,58.0
856.96576,202.0
857.30853,134.0
857.6514,55.0
857.9945,135.0
858.3377,171.0
858.681,68.0
859.0245,117.0
859.3681,126.0
859.71185,53.0
860.0557,101.0
860.3997,116.0
860.7439,348.0
861.0882,621.0
861.4326,128.0
861.77716,270.0
862.1219,266.0
862.46674,105.0
862.8117,176.0
863.15686,157.0
863.50214,94.0
863.84753,85.0
864.19305,108.0
864.53876,82.0
864.8846,79.0
865.2305,126.0
865.5766,71.0
865.92285,62.0
866.2692,162.0
866.6157,43.0
866.96234,101.0
867.30914,143.0
867.65607,53.0
868.0031,88.0
868.35034,127.0
868.6977,61.0
869.04517,77.0
869.39276,127.0
869.74054,61.0
870.08844,77.0
870.43646,93.0
870.7846,69.0
871.13293,122.0
871.4814,91.0
871.82996,68.0
872.1787,125.0
872.5276,76.0
872.8766,107.0
873.2257,112.0
873.575,54.0
873.92444,87.0
874.274,154.0
874.6237,60.0
874.9736,81.0
875.32355,132.0
875.6737,50.0
876.024,77.0
876.3744,126.0
876.7249,136.0
877.0756,193.0
877.42645,106.0
877.7774,120.0
878.12854,119.0
878.4798,98.0
878.8312,103.0
879.18274,123.0
879.5344,69.0
879.8862,77.0
880.23816,159.0
880.5903,62.0
880.9425,88.0
881.29486,119.0
881.6474,46.0
882.00006,81.0
882.35284,115.0
882.7058,65.0
883.0589,114.0
883.4121,106.0
883.7655,55.0
884.119,89.0
884.47266,87.0
884.8264,55.0
885.18036,92.0
885.5344,77.0
885.8886,60.0
886.243,129.0
886.5975,55.0
886.9521,57.0
887.3069,134.0
887.6618,48.0
888.01685,86.0
888.3721,115.0
888.7274,61.0
889.0829,112.0
889.43854,132.0
889.7943,54.0
890.1502,98.0
890.5063,106.0
890.8625,62.0
891.2188,120.0
891.5753,78.0
891.93195,65.0
892.2887,151.0
892.6456,54.0
893.0027,81.0
893.35986,141.0
893.7172,50.0
894.0747,124.0
894.4323,107.0
894.7901,83.0
895.148,92.0
895.50604,89.0
895.86426,77.0
896.2226,121.0
896.58105,48.0
896.9397,71.0
897.29846,112.0
897.6574,48.0
898.0165,65.0
898.3757,93.0
898.73505,69.0
899.09454,82.0
899.45416,97.0
899.81396,50.0
900.1739,100.0
900.53394,79.0
900.89417,70.0
901.2545,130.0
901.615,57.0
901.97565,57.0
902.3364,106.0
902.6974,61.0
903.0585,72.0
903.4197,106.0
903.78107,57.0
904.1426,94.0
904.5042,118.0
904.866,61.0
905.22797,138.0
905.5901,86.0
905.95233,62.0
906.3147,139.0
906.67725,56.0
907.0399,67.0
907.4027,99.0
907.7657,48.0
908.1288,107.0
908.49207,86.0
908.85547,58.0
909.219,116.0
909.5827,67.0
909.94653,56.0
910.3105,138.0
910.6746,55.0
911.0389,88.0
911.4033,112.0
911.7679,42.0
912.13257,91.0
912.49744,94.0
912.8624,51.0
