M/Z,Intensity
800.0,464.0
800.32,572.0
800.64014,279.0
800.9604,627.0
801.28076,701.0
801.60126,290.0
801.9219,397.0
802.2426,631.0
802.56354,332.0
802.8846,900.0
803.20575,777.0
803.52704,342.0
803.84845,416.0
804.17,727.0
804.49164,427.0
804.8134,238.0
805.1353,526.0
805.4574,403.0
805.7796,210.0
806.1019,498.0
806.4244,803.0
806.74695,229.0
807.06964,466.0
807.39246,630.0
807.7154,228.0
808.03845,389.0
808.3617,783.0
808.68506,241.0
809.00854,400.0
809.33215,625.0
809.6559,279.0
809.97974,336.0
810.3037,609.0
810.6278,436.0
810.9521,349.0
811.2765,651.0
811.601,355.0
811.92566,315.0
812.2504,623.0
812.5753,403.0
812.9003,348.0
813.22546,560.0
813.5508,361.0
813.8762,257.0
814.2018,527.0
814.52747,367.0
814.8533,258.0
815.1792,542.0
815.50525,397.0
815.8314,233.0
816.1578,503.0
816.48425,415.0
816.81085,349.0
817.1376,693.0
817.4644,440.0
817.7914,226.0
818.11847,578.0
818.44574,377.0
818.77313,213.0
819.10065,523.0
819.4283,393.0
819.75604,185.0
820.0839,476.0
820.412,444.0
820.7402,227.0
821.0685,500.0
821.3969,486.0
821.72546,216.0
822.05414,420.0
822.38293,460.0
822.7119,267.0
823.041,1184.0
823.37024,518.0
823.6996,230.0
824.02905,878.0
824.35864,594.0
824.6884,818.0
825.0183,12501.0
825.3483,839.0
825.67847,408.0
826.0087,5345.0
826.3391,681.0
826.6696,282.0
827.0003,1687.0
827.3311,539.0
827.66205,219.0
827.9931,612.0
828.3243,513.0
828.65564,221.0
828.9871,363.0
829.3187,537.0
829.65045,226.0
829.9823,291.0
830.3143,502.0
830.6464,212.0
830.9787,340.0
831.3111,501.0
831.6436,224.0
831.97626,330.0
832.309,493.0
832.64197,240.0
832.97504,348.0
833.3082,496.0
833.64154,215.0
833.975,356.0
834.3086,576.0
834.64233,342.0
834.9762,355.0
835.3102,511.0
835.6443,266.0
835.9785,362.0
836.3129,485.0
836.64746,255.0
836.9821,451.0
837.3169,628.0
837.6518,222.0
837.9869,383.0
838.3221,523.0
838.6574,285.0
838.99286,2021.0
839.3284,726.0
839.6642,269.0
840.00006,1120.0
840.33606,586.0
840.6722,423.0
841.0084,2915.0
841.34485,573.0
841.6814,284.0
842.01807,1410.0
842.35486,551.0
842.6918,272.0
843.0289,891.0
843.3661,476.0
843.7034,244.0
844.0409,511.0
844.37854,438.0
844.7163,430.0
845.0542,2834.0
845.3922,632.0
845.73035,439.0
846.06866,1643.0
846.4071,486.0
846.74567,310.0
847.08435,1061.0
847.42316,458.0
847.76215,248.0
848.10126,663.0
848.4405,416.0
848.77985,230.0
849.1194,477.0
849.45905,439.0
849.7988,211.0
850.13873,469.0
850.47876,370.0
850.819,210.0
851.1593,483.0
851.49976,337.0
851.84033,198.0
852.1811,474.0
852.522,376.0
852.863,224.0
853.2041,520.0
853.5454,306.0
853.88684,244.0
854.2284,517.0
854.57007,276.0
854.9119,909.0
855.2539,558.0
855.596,264.0
855.93823,556.0
856.2806,539.0
856.6231,291.0
856.96576,682.0
857.30853,517.0
857.6514,271.0
857.9945,486.0
858.3377,492.0
858.681,251.0
859.0245,537.0
859.3681,486.0
859.71185,220.0
860.0557,478.0
860.3997,415.0
860.7439,1433.0
861.0882,3677.0
861.4326,571.0
861.77716,1009.0
862.1219,1707.0
862.46674,484.0
862.8117,681.0
863.15686,851.0
863.50214,380.0
863.84753,401.0
864.19305,496.0
864.53876,329.0
864.8846,390.0
865.2305,487.0
865.5766,272.0
865.92285,341.0
866.2692,550.0
866.6157,235.0
866.96234,594.0
867.30914,530.0
867.65607,245.0
868.0031,416.0
868.35034,437.0
868.6977,191.0
869.04517,397.0
869.39276,419.0
869.74054,222.0
870.08844,350.0
870.43646,332.0
870.7846,233.0
871.13293,403.0
871.4814,296.0
871.82996,218.0
872.1787,394.0
872.5276,294.0
872.8766,282.0
873.2257,451.0
873.575,280.0
873.92444,280.0
874.274,505.0
874.6237,220.0
874.9736,330.0
875.32355,439.0
875.6737,209.0
876.024,353.0
876.3744,524.0
876.7249,539.0
877.0756,972.0
877.42645,503.0
877.7774,477.0
878.12854,558.0
878.4798,407.0
878.8312,398.0
879.18274,503.0
879.5344,346.0
879.8862,315.0
880.23816,568.0
880.5903,236.0
880.9425,338.0
881.29486,462.0
881.6474,189.0
882.00006,330.0
882.35284,435.0
882.7058,236.0
883.0589,474.0
883.4121,418.0
883.7655,193.0
884.119,442.0
884.47266,378.0
884.8264,231.0
885.18036,418.0
885.5344,301.0
885.8886,234.0
886.243,363.0
886.5975,256.0
886.9521,268.0
887.3069,464.0
887.6618,195.0
888.01685,289.0
888.3721,387.0
888.7274,201.0
889.0829,360.0
889.43854,494.0
889.7943,187.0
890.1502,429.0
