M/Z,Intensity
800.0,213.0
800.32,236.0
800.64014,90.0
800.9604,250.0
801.28076,455.0
801.60126,128.0
801.9219,185.0
802.2426,249.0
802.56354,179.0
802.8846,408.0
803.20575,312.0
803.52704,136.0
803.84845,203.0
804.17,292.0
804.49164,158.0
804.8134,115.0
805.1353,232.0
805.4574,171.0
805.7796,103.0
806.1019,224.0
806.4244,184.0
806.74695,108.0
807.06964,206.0
807.39246,195.0
807.7154,119.0
808.03845,172.0
808.3617,247.0
808.68506,90.0
809.00854,167.0
809.33215,260.0
809.6559,114.0
809.97974,155.0
810.3037,253.0
810.6278,118.0
810.9521,161.0
811.2765,226.0
811.601,122.0
811.92566,141.0
812.2504,247.0
812.5753,111.0
812.9003,124.0
813.22546,211.0
813.5508,119.0
813.8762,98.0
814.2018,233.0
814.52747,142.0
814.8533,151.0
815.1792,260.0
815.50525,173.0
815.8314,102.0
816.1578,234.0
816.48425,165.0
816.81085,167.0
817.1376,341.0
817.4644,158.0
817.7914,142.0
818.11847,271.0
818.44574,181.0
818.77313,114.0
819.10065,252.0
819.4283,201.0
819.75604,84.0
820.0839,177.0
820.412,164.0
820.7402,114.0
821.0685,215.0
821.3969,209.0
821.72546,90.0
822.05414,192.0
822.38293,190.0
822.7119,129.0
823.041,407.0
823.37024,199.0
823.6996,114.0
824.02905,329.0
824.35864,202.0
824.6884,326.0
825.0183,4404.0
825.3483,347.0
825.67847,223.0
826.0087,2008.0
826.3391,273.0
826.6696,132.0
827.0003,688.0
827.3311,236.0
827.66205,109.0
827.9931,251.0
828.3243,231.0
828.65564,97.0
828.9871,165.0
829.3187,199.0
829.65045,87.0
829.9823,140.0
830.3143,235.0
830.6464,94.0
830.9787,152.0
831.3111,192.0
831.6436,73.0
831.97626,146.0
832.309,241.0
832.64197,97.0
832.97504,184.0
833.3082,230.0
833.64154,93.0
833.975,154.0
834.3086,208.0
834.64233,127.0
834.9762,150.0
835.3102,208.0
835.6443,105.0
835.9785,169.0
836.3129,225.0
836.64746,92.0
836.9821,210.0
837.3169,213.0
837.6518,89.0
837.9869,167.0
838.3221,185.0
838.6574,140.0
838.99286,787.0
839.3284,263.0
839.6642,138.0
840.00006,467.0
840.33606,277.0
840.6722,199.0
841.0084,1029.0
841.34485,240.0
841.6814,138.0
842.01807,534.0
842.35486,264.0
842.6918,139.0
843.0289,382.0
843.3661,230.0
843.7034,102.0
844.0409,224.0
844.37854,214.0
844.7163,243.0
845.0542,900.0
845.3922,360.0
845.73035,168.0
846.06866,583.0
846.4071,280.0
846.74567,159.0
847.08435,397.0
847.42316,222.0
847.76215,122.0
848.10126,241.0
848.4405,167.0
848.77985,114.0
849.1194,197.0
849.45905,167.0
849.7988,117.0
850.13873,186.0
850.47876,159.0
850.819,109.0
851.1593,176.0
851.49976,146.0
851.84033,119.0
852.1811,222.0
852.522,125.0
852.863,79.0
853.2041,206.0
853.5454,126.0
853.88684,126.0
854.2284,189.0
854.57007,137.0
854.9119,510.0
855.2539,241.0
855.596,113.0
855.93823,303.0
856.2806,216.0
856.6231,116.0
856.96576,285.0
857.30853,215.0
857.6514,93.0
857.9945,229.0
858.3377,198.0
858.681,93.0
859.0245,244.0
859.3681,199.0
859.71185,101.0
860.0557,184.0
860.3997,178.0
860.7439,787.0
861.0882,1213.0
861.4326,270.0
861.77716,520.0
862.1219,574.0
862.46674,201.0
862.8117,328.0
863.15686,300.0
863.50214,172.0
863.84753,198.0
864.19305,229.0
864.53876,122.0
864.8846,169.0
865.2305,240.0
865.5766,148.0
865.92285,158.0
866.2692,207.0
866.6157,108.0
866.96234,262.0
867.30914,208.0
867.65607,93.0
868.0031,223.0
868.35034,190.0
868.6977,88.0
869.04517,167.0
869.39276,172.0
869.74054,110.0
870.08844,162.0
870.43646,138.0
870.7846,127.0
871.13293,160.0
871.4814,124.0
871.82996,106.0
872.1787,169.0
872.5276,120.0
872.8766,154.0
873.2257,211.0
873.575,109.0
873.92444,171.0
874.274,221.0
874.6237,102.0
874.9736,134.0
875.32355,220.0
875.6737,95.0
876.024,150.0
876.3744,220.0
876.7249,239.0
877.0756,403.0
877.42645,222.0
877.7774,219.0
878.12854,230.0
878.4798,169.0
878.8312,202.0
879.18274,229.0
879.5344,125.0
879.8862,123.0
880.23816,259.0
880.5903,117.0
880.9425,162.0
881.29486,223.0
881.6474,88.0
882.00006,160.0
882.35284,206.0
882.7058,126.0
883.0589,200.0
883.4121,177.0
883.7655,120.0
884.119,205.0
884.47266,140.0
884.8264,103.0
885.18036,192.0
885.5344,136.0
885.8886,92.0
886.243,190.0
886.5975,103.0
886.9521,130.0
887.3069,218.0
887.6618,106.0
888.01685,142.0
888.3721,210.0
888.7274,98.0
889.0829,171.0
889.43854,282.0
889.7943,90.0
890.1502,177.0
890.5063,195.0
890.8625,97.0
891.2188,181.0
891.5753,129.0
891.93195,135.0
892.2887,218.0
892.6456,116.0
893.0027,161.0
893.35986,207.0
893.7172,100.0
894.0747,171.0
894.4323,221.0
894.7901,110.0
895.148,189.0
895.50604,160.0
895.86426,112.0
896.2226,203.0
896.58105,117.0
896.9397,130.0
897.29846,186.0
897.6574,92.0
898.0165,144.0
898.3757,206.0
898.73505,99.0
899.09454,173.0
899.45416,171.0
899.81396,123.0
900.1739,209.0
900.53394,151.0
900.89417,114.0
901.2545,198.0
901.615,121.0
901.97565,136.0
902.3364,203.0
902.6974,119.0
903.0585,142.0
903.4197,202.0
903.78107,119.0
904.1426,214.0
904.5042,196.0
904.866,127.0
905.22797,239.0
905.5901,122.0
905.95233,113.0
906.3147,228.0
906.67725,101.0
907.0399,162.0
907.4027,193.0
907.7657,97.0
908.1288,170.0
908.49207,145.0
908.85547,106.0
909.219,173.0
909.5827,101.0
909.94653,121.0
910.3105,181.0
910.6746,101.0
911.0389,147.0
911.4033,169.0
911.7679,92.0
912.13257,169.0
912.49744,154.0
912.8624,87.0
913.2276,180.0
