M/Z,Intensity
800.0,122.0
800.32,137.0
800.64014,52.0
800.9604,259.0
801.28076,601.0
801.60126,151.0
801.9219,134.0
802.2426,290.0
802.56354,158.0
802.8846,369.0
803.20575,259.0
803.52704,109.0
803.84845,155.0
804.17,197.0
804.49164,96.0
804.8134,68.0
805.1353,148.0
805.4574,93.0
805.7796,60.0
806.1019,128.0
806.4244,120.0
806.74695,42.0
807.06964,123.0
807.39246,105.0
807.7154,55.0
808.03845,101.0
808.3617,161.0
808.68506,47.0
809.00854,94.0
809.33215,165.0
809.6559,57.0
809.97974,83.0
810.3037,145.0
810.6278,63.0
810.9521,99.0
811.2765,126.0
811.601,63.0
811.92566,94.0
812.2504,125.0
812.5753,62.0
812.9003,87.0
813.22546,143.0
813.5508,62.0
813.8762,68.0
814.2018,154.0
814.52747,63.0
814.8533,91.0
815.1792,145.0
815.50525,78.0
815.8314,59.0
816.1578,109.0
816.48425,65.0
816.81085,199.0
817.1376,341.0
817.4644,128.0
817.7914,77.0
818.11847,220.0
818.44574,96.0
818.77313,88.0
819.10065,188.0
819.4283,96.0
819.75604,43.0
820.0839,135.0
820.412,98.0
820.7402,78.0
821.0685,146.0
821.3969,116.0
821.72546,62.0
822.05414,100.0
822.38293,118.0
822.7119,65.0
823.041,289.0
823.37024,104.0
823.6996,71.0
824.02905,208.0
824.35864,129.0
824.6884,353.0
825.0183,4904.0
825.3483,262.0
825.67847,184.0
826.0087,2159.0
826.3391,197.0
826.6696,64.0
827.0003,679.0
827.3311,147.0
827.66205,60.0
827.9931,212.0
828.3243,135.0
828.65564,43.0
828.9871,106.0
829.3187,150.0
829.65045,48.0
829.9823,64.0
830.3143,134.0
830.6464,49.0
830.9787,78.0
831.3111,143.0
831.6436,54.0
831.97626,102.0
832.309,121.0
832.64197,54.0
832.97504,159.0
833.3082,197.0
833.64154,54.0
833.975,102.0
834.3086,176.0
834.64233,54.0
834.9762,108.0
835.3102,147.0
835.6443,37.0
835.9785,119.0
836.3129,131.0
836.64746,51.0
836.9821,206.0
837.3169,127.0
837.6518,52.0
837.9869,132.0
838.3221,139.0
838.6574,97.0
838.99286,846.0
839.3284,152.0
839.6642,77.0
840.00006,451.0
840.33606,167.0
840.6722,135.0
841.0084,1043.0
841.34485,148.0
841.6814,89.0
842.01807,433.0
842.35486,152.0
842.6918,85.0
843.0289,306.0
843.3661,134.0
843.7034,61.0
844.0409,147.0
844.37854,123.0
844.7163,182.0
845.0542,809.0
845.3922,539.0
845.73035,143.0
846.06866,445.0
846.4071,336.0
846.74567,122.0
847.08435,329.0
847.42316,135.0
847.76215,86.0
848.10126,189.0
848.4405,90.0
848.77985,64.0
849.1194,139.0
849.45905,94.0
849.7988,59.0
850.13873,119.0
850.47876,97.0
850.819,67.0
851.1593,117.0
851.49976,81.0
851.84033,50.0
852.1811,114.0
852.522,84.0
852.863,53.0
853.2041,143.0
853.5454,74.0
853.88684,53.0
854.2284,142.0
854.57007,85.0
854.9119,632.0
855.2539,149.0
855.596,58.0
855.93823,293.0
856.2806,128.0
856.6231,63.0
856.96576,268.0
857.30853,138.0
857.6514,52.0
857.9945,152.0
858.3377,136.0
858.681,65.0
859.0245,191.0
859.3681,141.0
859.71185,63.0
860.0557,141.0
860.3997,122.0
860.7439,1150.0
861.0882,1938.0
861.4326,235.0
861.77716,726.0
862.1219,695.0
862.46674,145.0
862.8117,355.0
863.15686,282.0
863.50214,106.0
863.84753,182.0
864.19305,154.0
864.53876,76.0
864.8846,166.0
865.2305,151.0
865.5766,71.0
865.92285,115.0
866.2692,130.0
866.6157,69.0
866.96234,340.0
867.30914,152.0
867.65607,59.0
868.0031,199.0
868.35034,108.0
868.6977,53.0
869.04517,141.0
869.39276,99.0
869.74054,44.0
870.08844,85.0
870.43646,80.0
