M/Z,Intensity
800.0,196.0
800.32,202.0
800.64014,67.0
800.9604,268.0
801.28076,351.0
801.60126,89.0
801.9219,166.0
802.2426,228.0
802.56354,118.0
802.8846,660.0
803.20575,336.0
803.52704,95.0
803.84845,255.0
804.17,294.0
804.49164,108.0
804.8134,114.0
805.1353,253.0
805.4574,122.0
805.7796,89.0
806.1019,202.0
806.4244,138.0
806.74695,77.0
807.06964,173.0
807.39246,149.0
807.7154,57.0
808.03845,168.0
808.3617,165.0
808.68506,61.0
809.00854,158.0
809.33215,232.0
809.6559,72.0
809.97974,149.0
810.3037,187.0
810.6278,83.0
810.9521,201.0
811.2765,212.0
811.601,80.0
811.92566,123.0
812.2504,255.0
812.5753,73.0
812.9003,177.0
813.22546,236.0
813.5508,91.0
813.8762,127.0
814.2018,212.0
814.52747,105.0
814.8533,136.0
815.1792,236.0
815.50525,114.0
815.8314,101.0
816.1578,200.0
816.48425,105.0
816.81085,293.0
817.1376,406.0
817.4644,126.0
817.7914,130.0
818.11847,290.0
818.44574,124.0
818.77313,110.0
819.10065,254.0
819.4283,147.0
819.75604,109.0
820.0839,229.0
820.412,152.0
820.7402,108.0
821.0685,226.0
821.3969,148.0
821.72546,84.0
822.05414,176.0
822.38293,133.0
822.7119,102.0
823.041,353.0
823.37024,171.0
823.6996,83.0
824.02905,288.0
824.35864,175.0
824.6884,594.0
825.0183,7065.0
825.3483,320.0
825.67847,285.0
826.0087,3163.0
826.3391,270.0
826.6696,120.0
827.0003,1008.0
827.3311,220.0
827.66205,95.0
827.9931,314.0
828.3243,177.0
828.65564,76.0
828.9871,159.0
829.3187,214.0
829.65045,67.0
829.9823,119.0
830.3143,194.0
830.6464,70.0
830.9787,160.0
831.3111,183.0
831.6436,92.0
831.97626,153.0
832.309,174.0
832.64197,88.0
832.97504,191.0
833.3082,204.0
833.64154,52.0
833.975,166.0
834.3086,165.0
834.64233,83.0
834.9762,167.0
835.3102,183.0
835.6443,87.0
835.9785,211.0
836.3129,196.0
836.64746,84.0
836.9821,249.0
837.3169,185.0
837.6518,69.0
837.9869,178.0
838.3221,170.0
838.6574,144.0
838.99286,1063.0
839.3284,223.0
839.6642,109.0
840.00006,587.0
840.33606,244.0
840.6722,215.0
841.0084,1242.0
841.34485,199.0
841.6814,119.0
842.01807,640.0
842.35486,233.0
842.6918,115.0
843.0289,436.0
843.3661,183.0
843.7034,101.0
844.0409,257.0
844.37854,161.0
844.7163,154.0
845.0542,620.0
845.3922,276.0
845.73035,119.0
846.06866,341.0
846.4071,178.0
846.74567,144.0
847.08435,314.0
847.42316,149.0
847.76215,95.0
848.10126,202.0
848.4405,132.0
848.77985,99.0
849.1194,174.0
849.45905,134.0
849.7988,72.0
850.13873,166.0
850.47876,130.0
850.819,88.0
851.1593,165.0
851.49976,101.0
851.84033,105.0
852.1811,158.0
852.522,109.0
852.863,112.0
853.2041,202.0
853.5454,102.0
853.88684,103.0
854.2284,171.0
854.57007,116.0
854.9119,743.0
855.2539,202.0
855.596,91.0
855.93823,397.0
856.2806,203.0
856.6231,85.0
856.96576,335.0
857.30853,180.0
857.6514,84.0
857.9945,214.0
858.3377,203.0
858.681,100.0
859.0245,271.0
859.3681,160.0
859.71185,95.0
860.0557,220.0
860.3997,174.0
860.7439,1217.0
861.0882,1500.0
861.4326,184.0
861.77716,724.0
862.1219,598.0
862.46674,138.0
862.8117,412.0
863.15686,277.0
863.50214,131.0
863.84753,194.0
864.19305,189.0
864.53876,84.0
864.8846,175.0
865.2305,193.0
865.5766,90.0
865.92285,143.0
866.2692,170.0
866.6157,92.0
866.96234,318.0
867.30914,205.0
867.65607,80.0
868.0031,203.0
868.35034,173.0
868.6977,79.0
869.04517,151.0
869.39276,137.0
869.74054,80.0
870.08844,159.0
870.43646,107.0
870.7846,122.0
871.13293,163.0
871.4814,107.0
871.82996,89.0
872.1787,174.0
872.5276,108.0
872.8766,166.0
873.2257,212.0
873.575,92.0
873.92444,144.0
874.274,200.0
874.6237,88.0
874.9736,107.0
875.32355,177.0
875.6737,88.0
876.024,177.0
876.3744,219.0
876.7249,308.0
877.0756,432.0
877.42645,192.0
877.7774,281.0
878.12854,265.0
878.4798,150.0
878.8312,220.0
879.18274,212.0
879.5344,101.0
879.8862,132.0
880.23816,204.0
880.5903,87.0
880.9425,152.0
881.29486,170.0
881.6474,63.0
882.00006,173.0
882.35284,151.0
882.7058,87.0
883.0589,194.0
883.4121,163.0
883.7655,106.0
884.119,165.0
884.47266,162.0
884.8264,111.0
885.18036,177.0
885.5344,113.0
885.8886,111.0
886.243,169.0
886.5975,88.0
886.9521,114.0
887.3069,162.0
887.6618,69.0
888.01685,115.0
888.3721,149.0
888.7274,84.0
889.0829,154.0
889.43854,167.0
889.7943,103.0
890.1502,166.0
890.5063,182.0
890.8625,76.0
891.2188,185.0
891.5753,84.0
891.93195,80.0
892.2887,182.0
892.6456,76.0
893.0027,158.0
893.35986,163.0
893.7172,79.0
894.0747,145.0
894.4323,150.0
894.7901,119.0
895.148,198.0
895.50604,130.0
895.86426,113.0
896.2226,168.0
896.58105,79.0
896.9397,122.0
897.29846,153.0
897.6574,68.0
898.0165,133.0
898.3757,164.0
898.73505,120.0
899.09454,185.0
899.45416,123.0
899.81396,100.0
900.1739,192.0
900.53394,120.0
900.89417,116.0
901.2545,185.0
901.615,95.0
901.97565,127.0
902.3364,151.0
902.6974,70.0
903.0585,153.0
903.4197,139.0
903.78107,73.0
904.1426,207.0
904.5042,126.0
904.866,106.0
905.22797,227.0
905.5901,93.0
905.95233,127.0
906.3147,177.0
906.67725,69.0
907.0399,122.0
907.4027,167.0
907.7657,72.0
908.1288,140.0
908.49207,127.0
908.85547,93.0
909.219,170.0
909.5827,109.0
909.94653,115.0
910.3105,165.0
910.6746,74.0
911.0389,151.0
911.4033,155.0
911.7679,75.0
912.13257,145.0
912.49744,120.0
912.8624,90.0
913.2276,168.0
913.5929,76.0
913.9583,92.0
914.3239,150.0
914.68964,83.0
915.05554,156.0
915.4216,126.0
915.7877,73.0
916.15405,157.0
916.5205,113.0
916.88715,90.0
917.2539,200.0
917.6208,88.0
917.98785,112.0
918.35504,164.0
918.7224,70.0
919.0899,147.0
919.4575,147.0
919.8253,93.0
920.19324,257.0
920.56134,93.0
920.92957,136.0
921.2979,215.0
921.66644,74.0
922.0351,165.0
922.40393,160.0
922.7729,100.0
923.14197,201.0
923.5112,111.0
923.8806,110.0
924.2502,175.0
924.6199,71.0
924.98975,129.0
925.35974,153.0
925.72986,79.0
926.10016,190.0
926.4706,108.0
926.8412,87.0
927.2119,169.0
927.5828,79.0
927.95386,116.0
928.325,150.0
928.69635,65.0
929.0678,174.0
929.43945,150.0
929.8112,83.0
930.18317,169.0
930.55524,118.0
930.9274,103.0
931.2998,138.0
931.6723,75.0
932.045,142.0
932.4178,127.0
932.7908,70.0
933.1639,158.0
933.5372,151.0
933.9106,90.0
934.2841,182.0
934.65784,87.0
935.0317,127.0
935.4057,182.0
935.77985,72.0
