M/Z,Intensity
800.0,78.0
800.32,76.0
800.64014,27.0
800.9604,119.0
801.28076,165.0
801.60126,37.0
801.9219,63.0
802.2426,99.0
802.56354,38.0
802.8846,109.0
803.20575,91.0
803.52704,29.0
803.84845,57.0
804.17,73.0
804.49164,45.0
804.8134,40.0
805.1353,75.0
805.4574,53.0
805.7796,34.0
806.1019,72.0
806.4244,51.0
806.74695,33.0
807.06964,73.0
807.39246,79.0
807.7154,22.0
808.03845,64.0
808.3617,93.0
808.68506,25.0
809.00854,56.0
809.33215,104.0
809.6559,28.0
809.97974,68.0
810.3037,85.0
810.6278,33.0
810.9521,45.0
811.2765,74.0
811.601,37.0
811.92566,47.0
812.2504,79.0
812.5753,28.0
812.9003,54.0
813.22546,77.0
813.5508,38.0
813.8762,33.0
814.2018,89.0
814.52747,43.0
814.8533,53.0
815.1792,96.0
815.50525,52.0
815.8314,38.0
816.1578,86.0
816.48425,37.0
816.81085,65.0
817.1376,85.0
817.4644,47.0
817.7914,47.0
818.11847,89.0
818.44574,40.0
818.77313,40.0
819.10065,74.0
819.4283,50.0
819.75604,32.0
820.0839,62.0
820.412,70.0
820.7402,28.0
821.0685,69.0
821.3969,62.0
821.72546,24.0
822.05414,55.0
822.38293,61.0
822.7119,31.0
823.041,108.0
823.37024,74.0
823.6996,28.0
824.02905,94.0
824.35864,63.0
824.6884,123.0
825.0183,815.0
825.3483,75.0
825.67847,70.0
826.0087,422.0
826.3391,74.0
826.6696,44.0
827.0003,180.0
827.3311,63.0
827.66205,34.0
827.9931,64.0
828.3243,62.0
828.65564,36.0
828.9871,58.0
829.3187,73.0
829.65045,40.0
829.9823,50.0
830.3143,86.0
830.6464,25.0
830.9787,59.0
831.3111,73.0
831.6436,34.0
831.97626,58.0
832.309,66.0
832.64197,29.0
832.97504,58.0
833.3082,72.0
833.64154,26.0
833.975,57.0
834.3086,63.0
834.64233,24.0
834.9762,68.0
835.3102,73.0
835.6443,33.0
835.9785,56.0
836.3129,78.0
836.64746,29.0
836.9821,63.0
837.3169,65.0
837.6518,20.0
837.9869,80.0
838.3221,63.0
838.6574,39.0
838.99286,177.0
839.3284,78.0
839.6642,45.0
840.00006,99.0
840.33606,79.0
840.6722,55.0
841.0084,190.0
841.34485,71.0
841.6814,36.0
842.01807,116.0
842.35486,78.0
842.6918,42.0
843.0289,99.0
843.3661,73.0
843.7034,33.0
844.0409,72.0
844.37854,55.0
844.7163,58.0
845.0542,220.0
845.3922,113.0
845.73035,56.0
846.06866,132.0
846.4071,82.0
846.74567,45.0
847.08435,96.0
847.42316,50.0
847.76215,42.0
848.10126,74.0
848.4405,64.0
848.77985,33.0
849.1194,70.0
849.45905,55.0
849.7988,53.0
850.13873,67.0
850.47876,41.0
850.819,28.0
851.1593,60.0
851.49976,46.0
851.84033,34.0
852.1811,81.0
852.522,52.0
852.863,35.0
853.2041,70.0
853.5454,34.0
853.88684,39.0
854.2284,63.0
854.57007,43.0
854.9119,126.0
855.2539,54.0
855.596,27.0
855.93823,77.0
856.2806,68.0
856.6231,25.0
856.96576,107.0
857.30853,75.0
857.6514,30.0
857.9945,87.0
858.3377,74.0
858.681,32.0
859.0245,68.0
859.3681,84.0
859.71185,37.0
860.0557,71.0
860.3997,55.0
860.7439,263.0
861.0882,279.0
861.4326,74.0
861.77716,156.0
862.1219,127.0
862.46674,63.0
862.8117,99.0
863.15686,84.0
863.50214,39.0
863.84753,54.0
864.19305,65.0
864.53876,38.0
864.8846,63.0
865.2305,71.0
865.5766,46.0
865.92285,49.0
866.2692,78.0
866.6157,38.0
866.96234,125.0
867.30914,59.0
867.65607,29.0
868.0031,101.0
868.35034,59.0
868.6977,35.0
869.04517,53.0
869.39276,52.0
869.74054,37.0
870.08844,48.0
870.43646,40.0
870.7846,35.0
871.13293,57.0
871.4814,49.0
871.82996,40.0
872.1787,46.0
872.5276,40.0
872.8766,72.0
873.2257,76.0
873.575,30.0
873.92444,56.0
874.274,76.0
874.6237,24.0
874.9736,47.0
875.32355,78.0
875.6737,34.0
876.024,56.0
876.3744,86.0
