M/Z,Intensity
800.0,307.0
800.32,471.0
800.64014,225.0
800.9604,420.0
801.28076,505.0
801.60126,264.0
801.9219,320.0
802.2426,499.0
802.56354,306.0
802.8846,339.0
803.20575,506.0
803.52704,311.0
803.84845,212.0
804.17,459.0
804.49164,358.0
804.8134,215.0
805.1353,446.0
805.4574,352.0
805.7796,194.0
806.1019,424.0
806.4244,709.0
806.74695,229.0
807.06964,354.0
807.39246,593.0
807.7154,191.0
808.03845,338.0
808.3617,906.0
808.68506,277.0
809.00854,321.0
809.33215,649.0
809.6559,300.0
809.97974,293.0
810.3037,628.0
810.6278,441.0
810.9521,311.0
811.2765,587.0
811.601,346.0
811.92566,298.0
812.2504,511.0
812.5753,394.0
812.9003,283.0
813.22546,439.0
813.5508,350.0
813.8762,265.0
814.2018,460.0
814.52747,293.0
814.8533,240.0
815.1792,428.0
815.50525,364.0
815.8314,214.0
816.1578,431.0
816.48425,368.0
816.81085,267.0
817.1376,493.0
817.4644,396.0
817.7914,250.0
818.11847,464.0
818.44574,366.0
818.77313,237.0
819.10065,367.0
819.4283,383.0
819.75604,186.0
820.0839,370.0
820.412,410.0
820.7402,203.0
821.0685,372.0
821.3969,508.0
821.72546,204.0
822.05414,341.0
822.38293,456.0
822.7119,240.0
823.041,615.0
823.37024,542.0
823.6996,218.0
824.02905,474.0
824.35864,529.0
824.6884,340.0
825.0183,1712.0
825.3483,510.0
825.67847,268.0
826.0087,942.0
826.3391,491.0
826.6696,260.0
827.0003,519.0
827.3311,482.0
827.66205,239.0
827.9931,335.0
828.3243,458.0
828.65564,253.0
828.9871,309.0
829.3187,500.0
829.65045,235.0
829.9823,336.0
830.3143,479.0
830.6464,249.0
830.9787,299.0
831.3111,498.0
831.6436,280.0
831.97626,330.0
832.309,505.0
832.64197,295.0
832.97504,338.0
833.3082,586.0
833.64154,288.0
833.975,368.0
834.3086,596.0
834.64233,398.0
834.9762,341.0
835.3102,573.0
835.6443,327.0
835.9785,361.0
836.3129,508.0
836.64746,317.0
836.9821,358.0
837.3169,588.0
837.6518,272.0
837.9869,374.0
838.3221,558.0
838.6574,309.0
838.99286,952.0
839.3284,694.0
839.6642,279.0
840.00006,624.0
840.33606,596.0
840.6722,304.0
841.0084,824.0
841.34485,519.0
841.6814,284.0
842.01807,504.0
842.35486,538.0
842.6918,246.0
843.0289,461.0
843.3661,449.0
843.7034,255.0
844.0409,391.0
844.37854,464.0
844.7163,359.0
845.0542,1342.0
845.3922,563.0
845.73035,374.0
846.06866,892.0
846.4071,497.0
846.74567,344.0
847.08435,647.0
847.42316,431.0
847.76215,300.0
848.10126,538.0
848.4405,481.0
848.77985,289.0
849.1194,448.0
849.45905,466.0
849.7988,260.0
850.13873,445.0
850.47876,458.0
850.819,248.0
851.1593,459.0
851.49976,378.0
851.84033,251.0
852.1811,469.0
852.522,449.0
852.863,287.0
853.2041,506.0
853.5454,372.0
853.88684,350.0
854.2284,573.0
854.57007,346.0
854.9119,548.0
855.2539,565.0
855.596,310.0
855.93823,429.0
856.2806,617.0
856.6231,321.0
856.96576,456.0
857.30853,537.0
857.6514,318.0
857.9945,392.0
858.3377,517.0
858.681,245.0
859.0245,396.0
859.3681,483.0
859.71185,299.0
860.0557,384.0
860.3997,488.0
860.7439,805.0
861.0882,1773.0
861.4326,485.0
861.77716,632.0
862.1219,879.0
862.46674,438.0
862.8117,431.0
863.15686,571.0
863.50214,387.0
863.84753,360.0
864.19305,480.0
864.53876,347.0
864.8846,360.0
865.2305,446.0
865.5766,316.0
865.92285,342.0
866.2692,667.0
866.6157,264.0
866.96234,481.0
867.30914,584.0
867.65607,227.0
868.0031,357.0
868.35034,557.0
868.6977,237.0
869.04517,333.0
869.39276,460.0
869.74054,238.0
870.08844,347.0
870.43646,438.0
870.7846,242.0
871.13293,422.0
871.4814,331.0
871.82996,257.0
872.1787,370.0
872.5276,321.0
872.8766,273.0
873.2257,426.0
873.575,280.0
873.92444,312.0
874.274,431.0
874.6237,232.0
874.9736,283.0
875.32355,410.0
875.6737,255.0
876.024,385.0
876.3744,457.0
876.7249,435.0
877.0756,627.0
877.42645,466.0
877.7774,396.0
878.12854,448.0
878.4798,391.0
878.8312,339.0
879.18274,372.0
879.5344,309.0
879.8862,297.0
880.23816,562.0
880.5903,281.0
880.9425,282.0
881.29486,475.0
881.6474,211.0
882.00006,289.0
882.35284,474.0
882.7058,239.0
883.0589,363.0
883.4121,441.0
883.7655,233.0
884.119,364.0
884.47266,324.0
884.8264,183.0
885.18036,362.0
885.5344,298.0
885.8886,229.0
886.243,378.0
886.5975,205.0
886.9521,222.0
887.3069,351.0
887.6618,225.0
888.01685,257.0
888.3721,302.0
888.7274,199.0
889.0829,294.0
889.43854,378.0
889.7943,211.0
890.1502,358.0
890.5063,354.0
890.8625,218.0
891.2188,393.0
891.5753,211.0
891.93195,240.0
892.2887,417.0
892.6456,204.0
893.0027,303.0
893.35986,406.0
893.7172,202.0
894.0747,283.0
894.4323,362.0
894.7901,227.0
895.148,345.0
895.50604,285.0
895.86426,226.0
896.2226,455.0
896.58105,236.0
896.9397,236.0
897.29846,407.0
897.6574,214.0
898.0165,261.0
898.3757,560.0
898.73505,193.0
899.09454,358.0
899.45416,428.0
899.81396,216.0
900.1739,529.0
900.53394,296.0
900.89417,209.0
901.2545,502.0
901.615,236.0
901.97565,204.0
902.3364,396.0
902.6974,181.0
903.0585,248.0
903.4197,343.0
903.78107,178.0
904.1426,315.0
904.5042,310.0
904.866,198.0
