M/Z,Intensity
800.0,178.0
800.32,186.0
800.64014,61.0
800.9604,209.0
801.28076,234.0
801.60126,82.0
801.9219,122.0
802.2426,195.0
802.56354,79.0
802.8846,266.0
803.20575,184.0
803.52704,94.0
803.84845,137.0
804.17,224.0
804.49164,96.0
804.8134,68.0
805.1353,191.0
805.4574,129.0
805.7796,83.0
806.1019,181.0
806.4244,188.0
806.74695,71.0
807.06964,190.0
807.39246,171.0
807.7154,55.0
808.03845,142.0
808.3617,219.0
808.68506,72.0
809.00854,146.0
809.33215,195.0
809.6559,63.0
809.97974,125.0
810.3037,249.0
810.6278,104.0
810.9521,133.0
811.2765,179.0
811.601,78.0
811.92566,114.0
812.2504,173.0
812.5753,101.0
812.9003,103.0
813.22546,185.0
813.5508,84.0
813.8762,74.0
814.2018,172.0
814.52747,87.0
814.8533,98.0
815.1792,181.0
815.50525,110.0
815.8314,71.0
816.1578,172.0
816.48425,111.0
816.81085,142.0
817.1376,259.0
817.4644,126.0
817.7914,81.0
818.11847,219.0
818.44574,120.0
818.77313,74.0
819.10065,199.0
819.4283,122.0
819.75604,57.0
820.0839,141.0
820.412,127.0
820.7402,66.0
821.0685,186.0
821.3969,123.0
821.72546,60.0
822.05414,198.0
822.38293,128.0
822.7119,49.0
823.041,229.0
823.37024,139.0
823.6996,53.0
824.02905,199.0
824.35864,156.0
824.6884,203.0
825.0183,2591.0
825.3483,209.0
825.67847,104.0
826.0087,1229.0
826.3391,170.0
826.6696,80.0
827.0003,450.0
827.3311,164.0
827.66205,76.0
827.9931,190.0
828.3243,177.0
828.65564,79.0
828.9871,128.0
829.3187,146.0
829.65045,73.0
829.9823,101.0
830.3143,157.0
830.6464,54.0
830.9787,118.0
831.3111,156.0
831.6436,56.0
831.97626,123.0
832.309,179.0
832.64197,80.0
832.97504,153.0
833.3082,179.0
833.64154,70.0
833.975,142.0
834.3086,189.0
834.64233,100.0
834.9762,141.0
835.3102,170.0
835.6443,80.0
835.9785,137.0
836.3129,176.0
836.64746,76.0
836.9821,178.0
837.3169,175.0
837.6518,51.0
837.9869,165.0
838.3221,145.0
838.6574,86.0
838.99286,726.0
839.3284,176.0
839.6642,77.0
840.00006,419.0
840.33606,191.0
840.6722,78.0
841.0084,589.0
841.34485,162.0
841.6814,64.0
842.01807,310.0
842.35486,139.0
842.6918,69.0
843.0289,263.0
843.3661,135.0
843.7034,67.0
844.0409,169.0
844.37854,151.0
844.7163,99.0
845.0542,389.0
845.3922,204.0
845.73035,85.0
846.06866,276.0
846.4071,180.0
846.74567,72.0
847.08435,220.0
847.42316,145.0
847.76215,81.0
848.10126,162.0
848.4405,89.0
848.77985,64.0
849.1194,186.0
849.45905,121.0
849.7988,74.0
850.13873,160.0
850.47876,102.0
850.819,86.0
851.1593,164.0
851.49976,101.0
851.84033,82.0
852.1811,195.0
852.522,85.0
852.863,82.0
853.2041,163.0
853.5454,84.0
853.88684,80.0
854.2284,176.0
854.57007,90.0
854.9119,575.0
855.2539,193.0
855.596,65.0
855.93823,268.0
856.2806,177.0
856.6231,80.0
856.96576,232.0
857.30853,175.0
857.6514,84.0
857.9945,147.0
858.3377,166.0
858.681,67.0
859.0245,172.0
859.3681,167.0
859.71185,69.0
860.0557,165.0
860.3997,128.0
860.7439,725.0
861.0882,1371.0
861.4326,177.0
861.77716,517.0
862.1219,566.0
862.46674,149.0
862.8117,268.0
863.15686,212.0
863.50214,128.0
863.84753,170.0
864.19305,170.0
864.53876,91.0
864.8846,154.0
865.2305,158.0
865.5766,82.0
865.92285,114.0
866.2692,145.0
866.6157,70.0
866.96234,237.0
867.30914,161.0
867.65607,63.0
868.0031,163.0
868.35034,133.0
868.6977,63.0
869.04517,148.0
869.39276,131.0
869.74054,54.0
870.08844,126.0
870.43646,111.0
870.7846,79.0
871.13293,147.0
871.4814,96.0
871.82996,90.0
872.1787,125.0
872.5276,84.0
872.8766,173.0
873.2257,167.0
873.575,86.0
873.92444,134.0
874.274,177.0
874.6237,63.0
874.9736,113.0
875.32355,148.0
875.6737,45.0
876.024,127.0
876.3744,178.0
876.7249,291.0
877.0756,324.0
877.42645,157.0
877.7774,216.0
878.12854,181.0
878.4798,138.0
878.8312,154.0
879.18274,150.0
879.5344,66.0
879.8862,124.0
880.23816,213.0
880.5903,71.0
880.9425,129.0
881.29486,162.0
881.6474,75.0
882.00006,117.0
882.35284,135.0
882.7058,71.0
883.0589,197.0
883.4121,159.0
883.7655,74.0
884.119,134.0
884.47266,110.0
884.8264,52.0
885.18036,146.0
885.5344,91.0
885.8886,75.0
886.243,159.0
886.5975,74.0
886.9521,112.0
887.3069,178.0
887.6618,52.0
888.01685,115.0
888.3721,127.0
888.7274,67.0
889.0829,131.0
889.43854,157.0
889.7943,67.0
890.1502,151.0
890.5063,156.0
890.8625,75.0
891.2188,145.0
891.5753,87.0
891.93195,79.0
892.2887,151.0
892.6456,71.0
893.0027,145.0
893.35986,158.0
893.7172,89.0
894.0747,109.0
894.4323,121.0
894.7901,113.0
895.148,148.0
895.50604,86.0
895.86426,87.0
896.2226,150.0
896.58105,75.0
896.9397,94.0
897.29846,148.0
897.6574,57.0
898.0165,115.0
898.3757,123.0
898.73505,85.0
899.09454,112.0
899.45416,99.0
899.81396,76.0
900.1739,182.0
900.53394,87.0
900.89417,90.0
901.2545,164.0
901.615,54.0
901.97565,97.0
902.3364,149.0
902.6974,68.0
903.0585,112.0
903.4197,141.0
903.78107,75.0
904.1426,157.0
904.5042,135.0
904.866,94.0
905.22797,169.0
905.5901,91.0
905.95233,104.0
906.3147,191.0
906.67725,56.0
907.0399,94.0
907.4027,133.0
907.7657,55.0
908.1288,124.0
908.49207,81.0
908.85547,68.0
909.219,139.0
909.5827,50.0
909.94653,72.0
910.3105,143.0
910.6746,52.0
911.0389,132.0
911.4033,113.0
911.7679,60.0
912.13257,135.0
912.49744,91.0
912.8624,94.0
913.2276,141.0
913.5929,65.0
913.9583,83.0
914.3239,135.0
914.68964,49.0
915.05554,116.0
915.4216,112.0
915.7877,61.0
916.15405,145.0
916.5205,87.0
916.88715,82.0
917.2539,154.0
917.6208,71.0
917.98785,97.0
918.35504,156.0
918.7224,55.0
919.0899,99.0
919.4575,113.0
919.8253,70.0
920.19324,152.0
920.56134,71.0
920.92957,93.0
921.2979,140.0
921.66644,67.0
922.0351,97.0
922.40393,111.0
922.7729,54.0
923.14197,125.0
923.5112,92.0
923.8806,89.0
924.2502,129.0
924.6199,58.0
924.98975,88.0
925.35974,119.0
925.72986,75.0
926.10016,126.0
926.4706,98.0
926.8412,78.0
927.2119,143.0
927.5828,54.0
927.95386,98.0
928.325,130.0
928.69635,62.0
929.0678,105.0
929.43945,106.0
929.8112,57.0
930.18317,112.0
930.55524,74.0
930.9274,79.0
931.2998,128.0
931.6723,59.0
932.045,110.0
932.4178,125.0
932.7908,72.0
933.1639,122.0
933.5372,105.0
933.9106,75.0
934.2841,136.0
934.65784,77.0
935.0317,91.0
935.4057,119.0
935.77985,62.0
936.1542,118.0
936.5286,79.0
936.90326,76.0
937.278,119.0
937.65295,59.0
938.028,114.0
938.4032,113.0
938.77856,56.0
939.15405,119.0
939.5297,82.0
939.9055,88.0
940.2815,153.0
940.6576,61.0
941.0339,114.0
941.4103,104.0
941.78687,49.0
942.1636,112.0
942.54047,78.0
942.9175,67.0
943.2947,105.0
943.672,56.0
944.04944,92.0
944.42706,92.0
944.8048,67.0
945.18274,118.0
945.5608,89.0
945.939,82.0
946.3174,110.0
946.6959,49.0
947.0746,110.0
947.4534,101.0
947.8324,65.0
948.21155,150.0
948.5908,59.0
948.9703,93.0
949.34985,147.0
949.7296,40.0
950.1095,108.0
950.48956,91.0
950.86975,66.0
951.2501,123.0
951.6306,65.0
952.0113,89.0
952.3921,131.0
952.7731,63.0
953.1542,126.0
953.53546,83.0
953.9169,91.0
954.29846,134.0
954.6802,69.0
955.0621,87.0
955.4441,129.0
955.8263,52.0
956.2086,117.0
956.5911,73.0
956.97375,90.0
957.35657,121.0
957.7395,61.0
958.1226,103.0
958.50586,100.0
958.8893,65.0
959.2728,143.0
959.65656,50.0
960.0404,87.0
960.42444,111.0
960.8086,68.0
961.19293,142.0
961.5774,82.0
961.96204,95.0
962.3468,124.0
962.73175,50.0
963.1168,113.0
963.5021,81.0
963.88745,84.0
964.273,122.0
964.6587,56.0
965.04456,117.0
965.4306,100.0
965.8168,51.0
966.2031,131.0
966.5896,71.0
966.97626,77.0
967.36304,124.0
967.75,63.0
968.1371,120.0
968.52435,106.0
968.91174,79.0
969.2993,119.0
969.687,69.0
970.0749,145.0
970.4629,118.0
970.8511,84.0
971.23944,142.0
971.6279,76.0
972.0166,96.0
972.4054,113.0
972.7944,64.0
973.1835,146.0
973.57275,96.0
973.96216,82.0
974.35175,131.0
974.7415,63.0
975.1314,97.0
975.5215,102.0
975.9117,75.0
976.30206,115.0
976.69257,55.0
977.08325,104.0
977.47406,134.0
977.86505,58.0
978.2562,111.0
978.6475,63.0
979.039,110.0
979.4306,121.0
979.8224,59.0
980.2143,141.0
980.6064,68.0
980.99866,78.0
981.39105,111.0
981.7836,68.0
982.17633,140.0
982.5692,75.0
982.9622,82.0
983.3554,117.0
983.7488,58.0
984.1423,112.0
984.53595,88.0
984.92975,71.0
985.3237,128.0
985.71783,59.0
986.1121,138.0
986.5066,96.0
986.9012,101.0
987.29596,128.0
987.69086,39.0
988.08594,110.0
988.4812,110.0
988.8766,65.0
989.27216,119.0
989.66785,50.0
990.0637,108.0
990.4597,101.0
990.8559,67.0
991.25226,133.0
991.64874,63.0
992.0454,124.0
992.4422,88.0
