M/Z,Intensity
800.0,250.0
800.32,417.0
800.64014,152.0
800.9604,373.0
801.28076,736.0
801.60126,175.0
801.9219,217.0
802.2426,497.0
802.56354,233.0
802.8846,346.0
803.20575,394.0
803.52704,235.0
803.84845,206.0
804.17,383.0
804.49164,359.0
804.8134,147.0
805.1353,346.0
805.4574,334.0
805.7796,131.0
806.1019,339.0
806.4244,713.0
806.74695,154.0
807.06964,270.0
807.39246,519.0
807.7154,154.0
808.03845,253.0
808.3617,824.0
808.68506,193.0
809.00854,254.0
809.33215,562.0
809.6559,222.0
809.97974,226.0
810.3037,448.0
810.6278,330.0
810.9521,206.0
811.2765,343.0
811.601,266.0
811.92566,167.0
812.2504,377.0
812.5753,240.0
812.9003,180.0
813.22546,341.0
813.5508,206.0
813.8762,158.0
814.2018,325.0
814.52747,243.0
814.8533,158.0
815.1792,327.0
815.50525,288.0
815.8314,139.0
816.1578,352.0
816.48425,261.0
816.81085,220.0
817.1376,363.0
817.4644,262.0
817.7914,172.0
818.11847,314.0
818.44574,278.0
818.77313,123.0
819.10065,300.0
819.4283,259.0
819.75604,100.0
820.0839,278.0
820.412,325.0
820.7402,131.0
821.0685,274.0
821.3969,310.0
821.72546,150.0
822.05414,250.0
822.38293,304.0
822.7119,182.0
823.041,716.0
823.37024,300.0
823.6996,136.0
824.02905,471.0
824.35864,400.0
824.6884,405.0
825.0183,4632.0
825.3483,431.0
825.67847,225.0
826.0087,2103.0
826.3391,399.0
826.6696,165.0
827.0003,760.0
827.3311,384.0
827.66205,142.0
827.9931,292.0
828.3243,431.0
828.65564,145.0
828.9871,195.0
829.3187,408.0
829.65045,118.0
829.9823,195.0
830.3143,358.0
830.6464,126.0
830.9787,216.0
831.3111,315.0
831.6436,122.0
831.97626,171.0
832.309,383.0
832.64197,171.0
832.97504,189.0
833.3082,363.0
833.64154,141.0
833.975,219.0
834.3086,366.0
834.64233,224.0
834.9762,206.0
835.3102,370.0
835.6443,193.0
835.9785,205.0
836.3129,340.0
836.64746,164.0
836.9821,211.0
837.3169,319.0
837.6518,153.0
837.9869,197.0
838.3221,295.0
838.6574,211.0
838.99286,1485.0
839.3284,311.0
839.6642,154.0
840.00006,739.0
840.33606,327.0
840.6722,198.0
841.0084,977.0
841.34485,391.0
841.6814,143.0
842.01807,545.0
842.35486,376.0
842.6918,164.0
843.0289,387.0
843.3661,307.0
843.7034,138.0
844.0409,261.0
844.37854,324.0
844.7163,329.0
845.0542,1582.0
845.3922,678.0
845.73035,290.0
846.06866,972.0
846.4071,444.0
846.74567,234.0
847.08435,660.0
847.42316,300.0
847.76215,181.0
848.10126,357.0
848.4405,257.0
848.77985,133.0
849.1194,284.0
849.45905,275.0
849.7988,111.0
850.13873,255.0
850.47876,214.0
850.819,123.0
851.1593,275.0
851.49976,204.0
851.84033,143.0
852.1811,297.0
852.522,210.0
852.863,144.0
853.2041,330.0
853.5454,192.0
853.88684,150.0
854.2284,315.0
854.57007,168.0
854.9119,630.0
855.2539,343.0
855.596,131.0
855.93823,409.0
856.2806,372.0
856.6231,162.0
856.96576,491.0
857.30853,362.0
857.6514,154.0
857.9945,364.0
858.3377,378.0
858.681,146.0
859.0245,329.0
859.3681,368.0
859.71185,125.0
860.0557,269.0
860.3997,301.0
860.7439,1276.0
861.0882,2449.0
861.4326,365.0
861.77716,932.0
862.1219,1012.0
862.46674,291.0
862.8117,575.0
863.15686,431.0
863.50214,226.0
863.84753,262.0
864.19305,325.0
864.53876,204.0
864.8846,250.0
865.2305,305.0
865.5766,186.0
865.92285,220.0
866.2692,328.0
866.6157,120.0
866.96234,422.0
867.30914,333.0
867.65607,139.0
868.0031,279.0
868.35034,266.0
868.6977,124.0
869.04517,227.0
869.39276,244.0
869.74054,123.0
870.08844,199.0
870.43646,239.0
870.7846,141.0
871.13293,229.0
871.4814,177.0
871.82996,147.0
872.1787,224.0
872.5276,197.0
872.8766,369.0
873.2257,294.0
873.575,151.0
873.92444,279.0
874.274,351.0
874.6237,138.0
874.9736,225.0
875.32355,309.0
875.6737,118.0
876.024,217.0
876.3744,376.0
876.7249,362.0
877.0756,543.0
877.42645,355.0
877.7774,311.0
878.12854,307.0
878.4798,251.0
878.8312,282.0
879.18274,298.0
879.5344,194.0
879.8862,195.0
880.23816,337.0
880.5903,170.0
880.9425,199.0
881.29486,290.0
881.6474,127.0
882.00006,193.0
882.35284,322.0
882.7058,150.0
883.0589,279.0
883.4121,255.0
883.7655,121.0
884.119,249.0
884.47266,236.0
884.8264,157.0
885.18036,260.0
885.5344,184.0
885.8886,145.0
886.243,258.0
886.5975,134.0
886.9521,156.0
887.3069,266.0
887.6618,135.0
888.01685,194.0
888.3721,283.0
888.7274,124.0
889.0829,256.0
889.43854,514.0
889.7943,149.0
890.1502,272.0
890.5063,370.0
890.8625,156.0
891.2188,308.0
891.5753,201.0
891.93195,180.0
892.2887,360.0
892.6456,134.0
893.0027,202.0
893.35986,297.0
893.7172,120.0
894.0747,225.0
894.4323,281.0
894.7901,188.0
895.148,258.0
895.50604,215.0
895.86426,156.0
896.2226,263.0
896.58105,140.0
896.9397,180.0
897.29846,304.0
897.6574,128.0
898.0165,167.0
898.3757,315.0
898.73505,145.0
899.09454,235.0
899.45416,220.0
899.81396,138.0
900.1739,330.0
900.53394,213.0
900.89417,155.0
901.2545,292.0
901.615,155.0
901.97565,188.0
902.3364,289.0
902.6974,128.0
903.0585,203.0
903.4197,263.0
903.78107,112.0
904.1426,259.0
904.5042,218.0
904.866,152.0
905.22797,282.0
905.5901,176.0
905.95233,157.0
906.3147,298.0
906.67725,138.0
907.0399,210.0
907.4027,248.0
907.7657,101.0
908.1288,218.0
908.49207,265.0
908.85547,113.0
909.219,264.0
909.5827,156.0
909.94653,135.0
910.3105,285.0
910.6746,143.0
911.0389,210.0
911.4033,273.0
911.7679,134.0
912.13257,251.0
912.49744,222.0
912.8624,133.0
913.2276,269.0
913.5929,158.0
913.9583,137.0
914.3239,269.0
914.68964,111.0
915.05554,209.0
915.4216,246.0
915.7877,122.0
916.15405,229.0
916.5205,236.0
916.88715,146.0
917.2539,319.0
917.6208,142.0
917.98785,166.0
918.35504,322.0
918.7224,126.0
919.0899,212.0
919.4575,254.0
919.8253,118.0
920.19324,267.0
920.56134,179.0
920.92957,139.0
921.2979,342.0
921.66644,100.0
922.0351,165.0
922.40393,305.0
922.7729,128.0
923.14197,251.0
923.5112,212.0
923.8806,137.0
924.2502,305.0
924.6199,138.0
924.98975,168.0
925.35974,259.0
925.72986,106.0
926.10016,209.0
926.4706,209.0
926.8412,152.0
927.2119,244.0
927.5828,140.0
927.95386,158.0
928.325,269.0
928.69635,109.0
929.0678,197.0
929.43945,289.0
929.8112,116.0
930.18317,272.0
930.55524,217.0
930.9274,131.0
931.2998,293.0
931.6723,132.0
932.045,165.0
932.4178,284.0
932.7908,137.0
933.1639,267.0
933.5372,370.0
933.9106,155.0
934.2841,369.0
934.65784,171.0
935.0317,188.0
935.4057,331.0
935.77985,102.0
936.1542,237.0
